@ref,@id,@form,@lemma,@postag
Leuven|PaeanBrev|181|1,1,τοσαύτη,τοσοῦτος,p-s---fn-
Leuven|PaeanBrev|181|2,2,τῶν,ὁ,l-p---mg-
Leuven|PaeanBrev|181|3,3,στρατιωτικῶν,στρατιωτικός,a-p---mg-
Leuven|PaeanBrev|181|4,4,ἦν,εἰμί,v3siia---
Leuven|PaeanBrev|181|5,5,ἐπιθυμία,ἐπιθυμία,n-s---fn-
Leuven|PaeanBrev|181|6,6,καί,καί,b--------
Leuven|PaeanBrev|181|7,7,τῶν,ὁ,l-p---mg-
Leuven|PaeanBrev|181|8,8,πολιτῶν,πολίτης,n-p---mg-
Leuven|PaeanBrev|181|9,9,ἀνδρεία,ἀνδρεία,n-s---fn-
Leuven|PaeanBrev|181|10,10,.,.,u--------
