@ref,@id,@form,@lemma,@postag
Leuven|PaeanBrev|207|1,1,τοσαύτη,τοσοῦτος,p-s---fn-
Leuven|PaeanBrev|207|2,2,τε,τε,c--------
Leuven|PaeanBrev|207|3,3,ἐκινήθη,κινέω,v3saip---
Leuven|PaeanBrev|207|4,4,κατά,κατά,r--------
Leuven|PaeanBrev|207|5,5,τοῦ,ὁ,l-s---mg-
Leuven|PaeanBrev|207|6,6,Παπιρίου,Παπίριος,n-s---mg-
Leuven|PaeanBrev|207|7,7,στάσις,στάσις,n-s---fn-
Leuven|PaeanBrev|207|8,8,",",",",u--------
Leuven|PaeanBrev|207|9,9,ὡς,ὡς,c--------
Leuven|PaeanBrev|207|10,10,παρά,παρά,r--------
Leuven|PaeanBrev|207|11,11,μικρόν,μικρός,a-s---na-
Leuven|PaeanBrev|207|12,12,ἐλθεῖν,ἔρχομαι,v--ana---
Leuven|PaeanBrev|207|13,13,αὐτόν,αὐτός,p-s---ma-
Leuven|PaeanBrev|207|14,14,θανάτου,θάνατος,n-s---mg-
Leuven|PaeanBrev|207|15,15,.,.,u--------
