,@id,@form,@lemma,@postag,@relation
0,1,ἐφ᾽,ἐπί,r--------,AuxP
1,2,οἷς,ὅς,p-p---nd-,ADV
2,3,παρὰ,παρά,r--------,AuxP
3,4,μὲν,μέν,d--------,AuxY
4,5,τῶν,ὁ,l-p---mg-,ATR
5,6,ἄλλων,ἄλλος,p-p---mg-,ADV
6,7,ὑμῖν,σύ,p2p---md-,PNOM
7,8,ἐγίγνοντ᾽,γίγνομαι,v3piie---,PRED_CO
8,9,ἔπαινοι,ἔπαινος,n-p---mn-,SBJ
9,10,",",punc1,u--------,AuxX
10,11,παρὰ,παρά,r--------,AuxP
11,12,δ᾽,δέ,c--------,COORD
12,13,ὑμῶν,σύ,p2p---mg-,ADV
13,14,θυσίαι,θυσία,n-p---fn-,SBJ_CO
14,15,καὶ,καί,c--------,COORD
15,16,πομπαὶ,πομπή,n-p---fn-,SBJ_CO
16,17,τοῖς,ὁ,l-p---md-,ATR
17,18,θεοῖς,θεός,n-p---md-,PNOM
18,19,.,punc1,u--------,AuxK
19,20,ἐγίγνοντ᾽,γίγνομαι,v3piie---,PRED_CO
