,@id,@form,@lemma,@postag,@relation
0,1,εἰ,εἰ,c--------,AuxC
1,2,μὲν,μέν,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,ἔχεις,ἔχω,v2spia---,ADV
4,5,",",punc1,u--------,AuxX
5,6,Αἰσχίνη,Αἰσχίνης,n-s---mv-,ExD
6,7,",",punc1,u--------,AuxX
7,8,τῶν,ὁ,l-p---mg-,ATR
8,9,ὑπὸ,ὑπό,r--------,AuxP
9,10,τοῦτον,οὗτος,a-s---ma-,ATR
10,11,τὸν,ὁ,l-s---ma-,ATR
11,12,ἥλιον,ἥλιος,n-s---ma-,ATR
12,13,εἰπεῖν,εἶπον,v--ana---,OBJ
13,14,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ATR
14,15,ὅστις,ὅστις,p-s---mn-,SBJ
15,16,ἀθῷος,ἀθῷος,a-s---mn-,PNOM
16,17,τῆς,ὁ,l-s---fg-,ADV
17,18,Φιλίππου,Φίλιππος,n-s---mg-,ATR
18,19,πρότερον,πρότερος,a-s---na-,ADV
19,20,καὶ,καί,c--------,COORD
20,21,νῦν,νῦν,d--------,ADV
21,22,τῆς,ὁ,l-s---fg-,ATR
22,23,Ἀλεξάνδρου,Ἀλέξανδρος,n-s---mg-,ATR
23,24,δυναστείας,δυναστεία,n-s---fg-,ADV
24,25,γέγονεν,γίγνομαι,v3sria---,OBJ_CO
25,26,",",punc1,u--------,AuxX
26,27,ἢ,ἤ1,d--------,AuxY
27,28,τῶν,ὁ,l-p---mg-,ATR
28,29,Ἑλλήνων,Ἕλλην,n-p---mg-,ATR_CO
29,30,ἢ,ἤ1,c--------,COORD
30,31,τῶν,ὁ,l-p---mg-,ATR
31,32,βαρβάρων,βάρβαρος,n-p---mg-,ATR_CO
32,33,",",punc1,u--------,AuxX
33,34,ἔστω,εἰμί,v3spma---,PRED_CO
34,35,",",punc1,u--------,COORD
35,36,συγχωρῶ,συγχωρέω,v1spia---,PRED_CO
36,37,τὴν,ὁ,l-s---fa-,ATR
37,38,ἐμὴν,ἐμός,a-s---fa-,ATR
38,39,εἴ,εἰ,c--------,AuxC
39,40,-τε,τε,d--------,AuxY
40,41,τύχην,τύχη,n-s---fa-,OBJ
41,42,εἴ,εἰ,c--------,AuxC
42,43,-τε,τε,c--------,COORD
43,44,δυστυχίαν,δυστυχία,n-s---fa-,OBJ
44,45,ὀνομάζειν,ὀνομάζω,v--pna---,OBJ
45,46,βούλει,βούλομαι,v2spie---,SBJ_CO
46,47,πάντων,πᾶς,a-p---ng-,ATR
47,48,αἰτίαν,αἰτία,n-s---fa-,PNOM
48,49,γεγενῆσθαι,γίγνομαι,v--rne---,OBJ
49,50,.,punc1,u--------,AuxK
50,51,γέγονεν,γίγνομαι,v3sria---,OBJ_CO
51,52,ἀθῷος,ἀθῷος,a-s---mn-,PNOM
52,53,βούλει,βούλομαι,v2spie---,SBJ_CO
53,54,ὀνομάζειν,ὀνομάζω,v--pna---,OBJ
