,@id,@form,@lemma,@postag,@relation
0,1,ἐν,ἐν,r--------,AuxP
1,2,οἷς,ὅς,p-p---nd-,ADV
2,3,δὲ,δέ,d--------,AuxY
3,4,τὰς,ὁ,l-p---fa-,ATR
4,5,εὐθύνας,εὔθυνα,n-p---fa-,OBJ
5,6,ἐπεσημαίνεσθε,ἐπισημαίνω,v2piie---,ADV
6,7,",",punc1,u--------,AuxX
7,8,δικαίως,δίκαιος,d--------,ADV_CO
8,9,καὶ,καί,c--------,COORD
9,10,ἀδωροδοκήτως,ἀδωροδόκητος,d--------,ADV_CO
10,11,πάντα,πᾶς,a-p---na-,SBJ
11,12,πεπρᾶχθαί,πράσσω,v--rne---,OBJ
12,13,μοι,ἐγώ,p1s---md-,OBJ
13,14,προσωμολογεῖτε,προσομολογέω,v2piia---,PRED
14,15,.,punc1,u--------,AuxK
