@ref,@id,@form,@lemma,@postag,@relation
Leuven|0561-001|26|1,1,ἀνέκειντο,ἀνάκειμαι,v3piie---,PRED
Leuven|0561-001|26|2,2,δέ,δέ,d--------,AuxY
Leuven|0561-001|26|3,3,καί,καί,c--------,AuxZ
Leuven|0561-001|26|4,4,γαυλοί,γαυλός,n-p---mn-,SBJ_CO
Leuven|0561-001|26|5,5,καί,καί,b--------,AuxY
Leuven|0561-001|26|6,6,αὐλοί,αὐλός,n-p---mn-,SBJ_CO
Leuven|0561-001|26|7,7,πλάγιοι,πλάγιος,a-p---mn-,ATR
Leuven|0561-001|26|8,8,καί,καί,b--------,AuxY
Leuven|0561-001|26|9,9,σύριγγες,σῦριγξ,n-p---fn-,SBJ_CO
Leuven|0561-001|26|10,10,καί,καί,b--------,COORD
Leuven|0561-001|26|11,11,κάλαμοι,κάλαμος,n-p---mn-,SBJ_CO
Leuven|0561-001|26|12,12,",",",",u--------,AuxX
Leuven|0561-001|26|13,13,πρεσβυτέρων,πρεσβύτερος,a-p---mg-,ATR
Leuven|0561-001|26|14,14,ποιμένων,ποιμήν,n-p---mg-,ATR
Leuven|0561-001|26|15,15,ἀναθήματα,ἀνάθημα,n-p---nn-,APOS
Leuven|0561-001|26|16,16,.,.,u--------,AuxK
