@ref,@id,@form,@lemma,@postag,@relation
Leuven|0561-001|4|1,1,ταύτης,οὗτος,p-s---fg-,ATR
Leuven|0561-001|4|2,2,τῆς,ὁ,l-s---fg-,ATR
Leuven|0561-001|4|3,3,πόλεως,πόλις,n-s---fg-,ATR
Leuven|0561-001|4|4,4,ὅσον,ὅσος,p-s---ma-,SBJ
Leuven|0561-001|4|5,5,ἀπό,ἀπό,r--------,AuxP
Leuven|0561-001|4|6,6,σταδίων,στάδιον,n-p---ng-,ADV
Leuven|0561-001|4|7,7,διακοσίων,διακόσιοι,m-p---ng-,ATR
Leuven|0561-001|4|8,8,ἀγρός,ἀγρός,n-s---mn-,SBJ
Leuven|0561-001|4|9,9,ἦν,εἰμί,v3siia---,PRED
Leuven|0561-001|4|10,10,ἀνδρός,ἀνήρ,n-s---mg-,ATR
Leuven|0561-001|4|11,11,εὐδαίμονος,εὐδαίμων,a-s---mg-,ATR
Leuven|0561-001|4|12,12,",",",",u--------,AuxX
Leuven|0561-001|4|13,13,κτῆμα,κτῆμα,n-s---nn-,APOS
Leuven|0561-001|4|14,14,κάλλιστον,καλός,a-s---nn-,ATR
Leuven|0561-001|4|15,15,·,·,u--------,AuxK
