@id,@form,@lemma,@postag,@relation
1,τῶν,ὁ,l-p---mg-,ATR
2,δʼ,δέ,d--------,AuxY
3,ἐφορμούντων,ἐφορμέω,v-pppamg-,ATR
4,ὡς,ὡς,c--------,AuxC
5,ἕκαστοι,ἕκαστος,a-p---mn-,SBJ
6,ἤνοιγον,ἀνοίγνυμι,v3piia---,ADV
7,",",punc1,u--------,AuxX
8,τάς,ὁ,l-p---fa-,ATR
9,τε,τε,d--------,AuxY
10,ἀγκύρας,ἄγκυρα,n-p---fa-,OBJ
11,ἀποκόπτοντες,ἀποκόπτω,v-pppamn-,ADV_CO
12,καὶ,καί,c--------,COORD
13,ἐγειρόμενοι,ἐγείρω,v-pppemn-,ADV_CO
14,ἐβοήθουν,βοηθέω,v3piia---,PRED
15,τεταραγμένοι,ταράσσω,v-prpemn-,ADV
16,",",punc1,u--------,AuxX
17,τυχόντες,τυγχάνω,v-papamn-,ADV
18,ἐν,ἐν,r--------,AuxP
19,τῇ,ὁ,l-s---fd-,ATR
20,γῇ,γῆ,n-s---fd-,ADV
21,ἀριστοποιούμενοι,ἀριστοποιέω,v-pppemn-,PNOM
22,·,punc1,u--------,AuxK
