@id,@form,@lemma,@postag
1,κ-,καί,d-------_
2,ἀγὼ,ἐγὼ,p-s---mn-
3,εἰπὼν,εἶπον,v-sapamn-
4,ἐκείνῃ,ἐκεῖνος,p-s---fd-
5,ἐπιμελεῖσθαι,ἐπιμελέομαι,v--pne---
6,τῆς,ὁ,l-s---fg-
7,θύρας,θύρα,n-s---fg-
8,",",punc1,u--------
9,καταβὰς,καταβαίνω,v-sapamn-
10,σιωπῇ,σιωπή,n-s---fd-
11,ἐξέρχομαι,ἐξέρχομαι,v1spie---
12,",",punc1,u--------
13,καὶ,καί,c--------
14,ἀφικνοῦμαι,ἀφικνέομαι,v1spie---
15,ὡς,ὡς,r--------
16,τὸν,ὁ,l-s---ma-
17,καὶ,καί,c--------
18,τόν,ὁ,l-s---ma-
19,",",punc1,u--------
20,καὶ,καί,c--------
21,τοὺς,ὁ,l-p---ma-
22,μὲν,μέν,d--------
23,ἔνδον,ἔνδον,d--------
24,κατέλαβον,καταλαμβάνω,v1saia---
25,",",punc1,u--------
26,τοὺς,ὁ,l-p---ma-
27,δὲ,δέ,c--------
28,οὐκ,οὐ,d--------
29,ἐπιδημοῦντας,ἐπιδημέω,v-pppama-
30,ηὗρον,εὑρίσκω,v3paia---
31,.,punc1,u--------
