@id,@form,@lemma,@postag
1,βούλομαι,βούλομαι,v1spie---
2,δ’,δέ,d-------_
3,ὑμῖν,σύ,p-p---md-
4,καὶ,καί,d--------
5,τεκμήριόν,τεκμήριον,n-s---na-
6,τι,τις,a-s---na-
7,εἰπεῖν,λέγω,v--ana---
8,τηλικοῦτον,τηλικοῦτος,a-s---na-
9,",",",",u--------
10,ᾧ,ὅς,p-s---nd-
11,δῆλον,δῆλος,a-s---nn-
12,ὑμῖν,σύ,p-p---md-
13,ἔσται,εἰμί,v3sfim---
14,",",",",u--------
15,ὡς,ὡς,c--------
16,ἐγὼ,ἐγώ,p1s---mn-
17,οἴομαι,οἴομαι,v1spie---
18,",",",",u--------
19,ὅτι,ὅτι,c--------
20,πάντα,πᾶς,a-p---na-
21,πρὸς,πρός,r--------
22,ὑμᾶς,σύ,p-p---ma-
23,ἔψευσται,ψεύδω,v3srie---
24,.,.,u--------
