@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,αὐτό,αὐτός,a-s---na-
3,γε,γε,d--------
4,τοῦτο,οὗτος,p-s---na-
5,μόνον,μόνον,d--------
6,οὐ,οὐ,d--------
7,τετολμήκασιν,τολμάω,v3pria---
8,οἱ,ὁ,l-p---mn-
9,οἰκεῖοι,οἰκεῖος,a-p---mn-
10,οἱ,ὁ,l-p---mn-
11,τούτου,οὗτος,p-s---mg-
12,μαρτυρῆσαι,μαρτυρέω,v--ana---
13,",",",",u--------
14,ὡς,ὡς,c--------
15,κατήγετο,κατάγω,v3siie---
16,παρὰ,παρά,r--------
17,τούτῳ,οὗτος,p-s---md-
18,ἐκεῖνος,ἐκεῖνος,p-s---mn-
19,",",",",u--------
20,εὖ,εὖ,d--------
21,εἰδότες,οἶδα,v-prpamn-
22,ὅτι,ὅτι,c--------
23,διὰ,διά,r--------
24,βασάνου,βάσανος,n-s---fg-
25,ἐκ,ἐκ,r--------
26,τῶν,ὁ,l-p---mg-
27,οἰκετῶν,οἰκέτης,n-p---mg-
28,ὁ,ὁ,l-s---mn-
29,ἔλεγχος,ἔλεγχος,n-s---mn-
30,ἤδη,ἤδη,d--------
31,ἔσοιτο,εἰμί,v3sfom---
32,",",",",u--------
33,εἴ,εἰ,c--------
34,τι,τις,p-s---na-
35,τοιοῦτο,τοιοῦτος,a-s---na-
36,ψεύσοιντο,ψεύδω,v3pfom---
37,.,.,u--------
