@id,@form,@lemma,@postag,@relation
1,τὸ,ὁ,l-s---nn-,ATR
2,γάρ,γάρ,d--------,AuxY
3,σιδηροῦν,σιδήρεος,a-s---nn-,SBJ
4,ἀγώγιμον,ἀγώγιμος,a-s---nn-,PNOM
5,οὐκ,οὐ,d--------,AuxZ
6,ἦν,εἰμί,v3siia---,PRED_CO
7,πρὸς,πρός,r--------,AuxP
8,τοὺς,ὁ,l-p---ma-,ATR
9,ἄλλους,ἄλλος,a-p---ma-,ATR
10,Ἕλληνας,Ἕλλην,n-p---ma-,ADV
11,οὐδ᾽,οὐδέ,c--------,COORD
12,εἶχε,ἔχω,v3siia---,PRED_CO
13,τιμὴν,τιμή,n-s---fa-,OBJ
14,καταγελώμενον,καταγελάω,v-sppena-,ADV
15,",",punc1,u--------,AuxX
16,ὥστε,ὥστε,c--------,AuxC
17,οὐδὲ,οὐδέ,d--------,AuxY
18,πρίασθαί,πρίαμαι,v--pnm---,OBJ
19,τι,τις,p-s---na-,OBJ
20,τῶν,ὁ,l-p---ng-,ATR
21,ξενικῶν,ξενικός,a-p---ng-,ATR_CO
22,καὶ,καί,c--------,COORD
23,ῥωπικῶν,ῥωπικός,a-p---ng-,ATR_CO
24,ὑπῆρχεν,ὑπάρχω,v3siia---,ADV_CO
25,",",punc1,u--------,AuxX
26,οὐδ᾽,οὐδός2,n-s---fv-,AuxY
27,εἰσέπλει,εἰσπλέω,v3siia---,ADV_CO
28,φόρτος,φόρτος,n-s---mn-,SBJ
29,ἐμπορικὸς,ἐμπορικός,a-s---mn-,ATR
30,εἰς,εἰς,r--------,AuxP
31,τοὺς,ὁ,l-p---ma-,ATR
32,λιμένας,λιμήν,n-p---ma-,OBJ
33,",",punc1,u--------,AuxX
34,οὐδὲ,οὐδέ,c--------,COORD
35,ἐπέβαινε,ἐπιβαίνω,v3siia---,ADV_CO
36,τῆς,ὁ,l-s---fg-,ATR
37,Λακωνικῆς,Λακωνικός,a-s---fg-,OBJ
38,οὐ,οὐ,d--------,AuxZ
39,σοφιστὴς,σοφιστής,n-s---mn-,SBJ_CO
40,λόγων,λογός,n-p---mg-,ATR
41,",",punc1,u--------,AuxX
42,οὐ,οὐ,d--------,AuxZ
43,μάντις,μάντις,n-p---ma-,SBJ_CO
44,ἀγυρτικός,ἀγυρτικός,a-s---mn-,ATR
45,",",punc1,u--------,AuxX
46,οὐχ,οὐ,d--------,AuxZ
47,ἑταιρῶν,ἑταίρα,n-p---fg-,ATR
48,τροφεύς,τροφεύς,n-s---mn-,SBJ_CO
49,",",punc1,u--------,AuxX
50,οὐ,οὐ,d--------,AuxZ
51,χρυσῶν,χρυσέος,a-p---mg-,ATR
52,τίς,τις,p-s---mn-,SBJ_CO
53,",",punc1,u--------,COORD
54,οὐκ,οὐ,d--------,AuxZ
55,ἀργυρῶν,ἀργύρεος,a-p---ng-,ATR
56,καλλωπισμάτων,καλλώπισμα,n-p---ng-,ATR
57,δημιουργός,δημιουργός,n-s---mn-,SBJ_CO
58,",",punc1,u--------,AuxX
59,ἅτε,ἅτε,d--------,AuxZ
60,δὴ,δή,d--------,AuxZ
61,νομίσματος,νόμισμα,n-s---ng-,SBJ
62,οὐκ,οὐ,d--------,AuxZ
63,ὄντος,εἰμί,v-sppang-,ADV
64,.,punc1,u--------,AuxK
