@id,@form,@lemma,@postag,@relation
1,τὸν,ὁ,l-s---ma-,ATR
2,δὲ,δέ,d--------,AuxY
3,μάλιστα,μάλιστα,d--------,ADV
4,τῶν,ὁ,l-p---ng-,ATR
5,Λυκούργου,Λυκοῦργος,n-s---mg-,ATR
6,ἔργων,ἔργον,n-p---ng-,OBJ
7,κοινωνήσαντα,κοινωνέω,v-sapama-,OBJ_CO
8,πάντων,πᾶς,a-p---ng-,ATR
9,καὶ,καί,c--------,COORD
10,συμπραγματευσάμενον,συμπραγματεύομαι,v-sapema-,OBJ_CO
11,τὰ,ὁ,l-p---na-,OBJ
12,περὶ,περί,r--------,AuxP
13,τοὺς,ὁ,l-p---ma-,ATR
14,νόμους,νόμος,n-p---ma-,ATR
15,Ἀρθμιάδαν,Ἀρθμιάδας,n-s---ma-,OCOMP
16,ὀνομάζουσιν,ὀνομάζω,v3ppia---,PRED
17,.,punc1,u--------,AuxK
