@id;@form;@lemma;@postag;@relation
1;πρὸς;πρός;r--------;AuxP
2;δὲ;δέ;d--------;ATR
3;τούτοις;οὗτος;p-p---nd-;ADV
4;,;punc;u--------;AuxX
5;εἰ;εἰ;c--------;AuxY
6;μὲν;μέν;d--------;ATR
7;μὴ;μή;d--------;AuxZ
8;ἐπὶ;ἐπί;r--------;AuxP
9;δίκας;δίκη;n-p---fa-;OBJ
10;ᾔεσαν;εἶμι;v3piia---;ADV
11;οἱ;ὁ;l-p---mn-;ATR
12;σύμμαχοι;σύμμαχος;n-p---mn-;SBJ
13;,;punc;u--------;AuxX
14;τοὺς;ὁ;l-p---ma-;ATR
15;ἐκπλέοντας;ἐκπλέω;v-pppama-;OBJ_AP
16;Ἀθηναίων;Ἀθηναῖος;n-p---mg-;ATR
17;ἐτίμων;τιμάω;v3piia---;PRED
18;ἂν;ἄν;d--------;ATR
19;μόνους;μόνος;a-p---ma-;ATV
20;,;punc;u--------;APOS
21;τούς;ὁ;l-p---ma-;ATR
22;τε;τε;d--------;ATR
23;στρατηγοὺς;στρατηγός;n-p---ma-;OBJ_AP_CO
24;καὶ;καί;d--------;ATR
25;τοὺς;ὁ;l-p---ma-;ATR
26;τριηράρχους;τριήραρχος;n-p---ma-;OBJ_AP_CO
27;καὶ;καί;c--------;COORD
28;πρέσβεις;πρέσβις;n-p---ma-;OBJ_AP_CO
29;:;punc;u--------;AuxK
