@id;@form;@lemma;@postag;@relation
1;ἐν;ἐν;r--------;AuxP
2;ταῖς;ὁ;l-p---fd-;ATR
3;χορηγίαις;χορηγία;n-p---fd-;ADV_CO
4;αὖ;αὖ;d--------;ADV
5;καὶ;καί;d--------;AuxY
6;γυμνασιαρχίαις;γυμνασιαρχία;n-p---fd-;ADV_CO
7;καὶ;καί;c--------;COORD
8;τριηραρχίαις;τριηραρχία;n-p---fd-;ADV_CO
9;γιγνώσκουσιν;γιγνώσκω;v3ppia---;PRED
10;ὅτι;ὅτι;c--------;AuxC
11;χορηγοῦσι;χορηγέω;v3ppia---;OBJ_CO
12;μὲν;μέν;d--------;AuxY
13;οἱ;ὁ;l-p---mn-;ATR
14;πλούσιοι;πλούσιος;a-p---mn-;SBJ
15;,;punc;u--------;AuxX
16;χορηγεῖται;χορηγέω;v3spie---;OBJ_CO
17;δὲ;δέ;c--------;COORD
18;ὁ;ὁ;l-s---mn-;ATR
19;δῆμος;δῆμος;n-s---mn-;SBJ
20;,;punc;u--------;AuxX
21;καὶ;καί;c--------;COORD
22;γυμνασιαρχοῦσιν;γυμνασιαρχέω;v3ppia---;OBJ_CO
23;οἱ;ὁ;l-p---mn-;ATR
24;πλούσιοι;πλούσιος;a-p---mn-;SBJ
25;καὶ;καί;c--------;COORD
26;τριηραρχοῦσιν;τριηραρχέω;v3ppia---;OBJ_CO
27;,;punc;u--------;AuxX
28;ὁ;ὁ;l-s---mn-;ATR
29;δὲ;δέ;c--------;COORD
30;δῆμος;δῆμος;n-s---mn-;SBJ
31;τριηραρχεῖται;τριηραρχέω;v3spie---;OBJ_CO
32;καὶ;καί;c--------;COORD
33;γυμνασιαρχεῖται;γυμνασιαρχέω;v3spie---;OBJ_CO
34;.;punc;u--------;AuxK
