@ref,@id,@form,@lemma,@postag
Leuven|27096|4|1,1,ἡ,ὁ,l-s---fn-
Leuven|27096|4|2,2,γὰρ,γάρ,d--------
Leuven|27096|4|3,3,διολκὴ,διολκή,n-s---fn-
Leuven|27096|4|4,4,γέγονεν,γίγνομαι,v3sria---
Leuven|27096|4|5,5,ἐν,ἐν,r--------
Leuven|27096|4|6,6,τῷ,ὁ,l-s---nd-
Leuven|27096|4|7,7,τὸν,ὁ,l-s---ma-
Leuven|27096|4|8,8,Οὐαλεριανὸν,Οὐαλεριανός,n-s---ma-
Leuven|27096|4|9,9,μὴ,μή,d--------
Leuven|27096|4|10,10,ἐθέλοντα,ἐθέλω,v-sppama-
Leuven|27096|4|11,11,ἀντιδιαστειλαμένης,ἀντιδιαστέλλω,v-sapmfg-
Leuven|27096|4|12,12,αὐτῷ,αὐτός,p-s---md-
Leuven|27096|4|13,13,τῆς,ὁ,l-s---fg-
Leuven|27096|4|14,14,γυναικὸς,γυνή,n-s---fg-
Leuven|27096|4|15,15,εὐθέως,εὐθύς,d--------
Leuven|27096|4|16,16,πρὸς,πρός,r--------
Leuven|27096|4|17,17,αὐτὴν,αὐτός,p-s---fa-
Leuven|27096|4|18,18,καταστάσθαι,καθίστημι,v--anm---
Leuven|27096|4|19,19,.,.,u--------
