@ref,@id,@form,@lemma,@postag
Leuven|31651|6|1,1,πέμψεις,πέμπω,v2sfia---
Leuven|31651|6|2,2,μοι,ἐγώ,p1s---cd-
Leuven|31651|6|3,3,τούς,ὁ,l-p---ma-
Leuven|31651|6|4,4,ἐκχυσιαίους,ἐκχυσιαῖος,a-p---ma-
Leuven|31651|6|5,5,ἥλους,ἧλος,n-p---ma-
Leuven|31651|6|6,6,καί,καί,b--------
Leuven|31651|6|7,7,γλοιοῦ,γλοιός,a-s---mg-
Leuven|31651|6|8,8,κεράμιον,κεράμιον,n-s---na-
Leuven|31651|6|9,9,α,α,m--------
Leuven|31651|6|10,10,εἰς,εἰς,r--------
Leuven|31651|6|11,11,τά,ὁ,l-p---na-
Leuven|31651|6|12,12,ἐργαλεῖα,ἐργαλεῖον,n-p---na-
Leuven|31651|6|13,13,τῶν,ὁ,l-p---fg-
Leuven|31651|6|14,14,μηχανῶν,μηχανή,n-p---fg-
Leuven|31651|6|15,15,·,·,u--------
