@ref,@id,@form,@lemma,@postag
Leuven|30385|8|1,1,ἔγραψας,γράφω,v2saia---
Leuven|30385|8|2,2,δέ,δέ,d--------
Leuven|30385|8|3,3,μοι,ἐγώ,p1s---cd-
Leuven|30385|8|4,4,ὡς,ὡς,c--------
Leuven|30385|8|5,5,ἐμοῦ,ἐγώ,p1s---cg-
Leuven|30385|8|6,6,σε,σύ,p2s---ca-
Leuven|30385|8|7,7,κατακόπτοντος,κατακόπτω,v-sppamg-
Leuven|30385|8|8,8,ἀπόντα,ἄπειμι,v-sppama-
Leuven|30385|8|9,9,",",",",u--------
Leuven|30385|8|10,10,καὶ,καί,b--------
Leuven|30385|8|11,11,τοῦτο,οὗτος,p-s---nn-
Leuven|30385|8|12,12,δὲ,δέ,b--------
Leuven|30385|8|13,13,χείρω,χείρων,a-p---nnc
Leuven|30385|8|14,14,τῶν,ὁ,l-p---ng-
Leuven|30385|8|15,15,πρώτων,πρῶτος,a-p---ng-
Leuven|30385|8|16,16,.,.,u--------
Leuven|30385|8|17,17,[0],_,_
