@ref,@id,@form,@lemma,@postag
Leuven|30293|2|1,1,γενάμενος,γίγνομαι,v-sapmmn-
Leuven|30293|2|2,2,ἐν,ἐν,r--------
Leuven|30293|2|3,3,Θαλλοῦ,Θαλλός,n-s---mg-
Leuven|30293|2|4,4,σήμερον,σήμερον,d--------
Leuven|30293|2|5,5,παρὰ,παρά,r--------
Leuven|30293|2|6,6,τῷ,ὁ,l-s---md-
Leuven|30293|2|7,7,ἀδελφῷ,ἀδελφός,n-s---md-
Leuven|30293|2|8,8,εὗρον,εὑρίσκω,v1saia---
Leuven|30293|2|9,9,πάντας,πᾶς,a-p---ma-
Leuven|30293|2|10,10,ὑγιαίνοντας,ὑγιαίνω,v-pppama-
Leuven|30293|2|11,11,",",",",u--------
Leuven|30293|2|12,12,Τεχωσοῦς,Τεχωσοῦς,n-s---fn-
Leuven|30293|2|13,13,δὲ,δέ,b--------
Leuven|30293|2|14,14,ἡ,ὁ,l-s---fn-
Leuven|30293|2|15,15,ἀδελφὴ,ἀδελφή,n-s---fn-
Leuven|30293|2|16,16,δεινῶς,δεινός,d--------
Leuven|30293|2|17,17,ἀσθενεῖ,ἀσθενέω,v3spia---
Leuven|30293|2|18,18,καὶ,καί,b--------
Leuven|30293|2|19,19,ἐλπίζω,ἐλπίζω,v1spia---
Leuven|30293|2|20,20,ὅτι,ὅτι,c--------
Leuven|30293|2|21,21,τέξεται,τίκτω,v3sfim---
Leuven|30293|2|22,22,σήμερον,σήμερον,d--------
Leuven|30293|2|23,23,ἑπταμηνιαῖον,ἑπταμηνιαῖον,a-s---na-
Leuven|30293|2|24,24,.,.,u--------
