@ref,@id,@form,@lemma,@postag
Leuven|27086|2|1,1,πρὸ,πρό,r--------
Leuven|27086|2|2,2,μὲν,μέν,d--------
Leuven|27086|2|3,3,πάντων,πᾶς,a-p---ng-
Leuven|27086|2|4,4,εὔχομαί,εὔχομαι,v1spie---
Leuven|27086|2|5,5,σε,σύ,p2s---ca-
Leuven|27086|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---
Leuven|27086|2|7,7,καὶ,καί,b--------
Leuven|27086|2|8,8,τὸ,ὁ,l-s---na-
Leuven|27086|2|9,9,προσκύνημά,προσκύνημα,n-s---na-
Leuven|27086|2|10,10,σου,σύ,p2s---cg-
Leuven|27086|2|11,11,ποιῶ,ποιέω,v1spia---
Leuven|27086|2|12,12,παρὰ,παρά,r--------
Leuven|27086|2|13,13,τῷ,ὁ,l-s---md-
Leuven|27086|2|14,14,κυρίῳ,κύριος,n-s---md-
Leuven|27086|2|15,15,Σούχῳ,Σοῦχος,n-s---md-
Leuven|27086|2|16,16,.,.,u--------
