@ref,@id,@form,@lemma,@postag
Leuven|712|5|1,1,καί,καί,d--------
Leuven|712|5|2,2,τήν,ὁ,l-s---fa-
Leuven|712|5|3,3,ταχίστην,ταχύς,a-s---fas
Leuven|712|5|4,4,",",",",u--------
Leuven|712|5|5,5,ἵνα,ἵνα,c--------
Leuven|712|5|6,6,γενόμενα,γίγνομαι,v-papmna-
Leuven|712|5|7,7,ὡς,ὡς,c--------
Leuven|712|5|8,8,ἄν,ἄν,d--------
Leuven|712|5|9,9,παραγένῃ,παραγίγνομαι,v2sasm---
Leuven|712|5|10,10,εἰς,εἰς,r--------
Leuven|712|5|11,11,πόλιν,πόλις,n-s---fa-
Leuven|712|5|12,12,καταγάγῃς,κατάγω,v2sasa---
Leuven|712|5|13,13,ἡμῖν,ἐγώ,p1p---cd-
Leuven|712|5|14,14,.,.,u--------
Leuven|712|5|15,15,[0],,---------
