@ref,@id,@form,@lemma,@postag
Leuven|31722|4|1,1,ἔπεμψα,πέμπω,v1saia---
Leuven|31722|4|2,2,οὖν,οὖν,d--------
Leuven|31722|4|3,3,αὐτόν,αὐτός,p-s---ma-
Leuven|31722|4|4,4,πρός,πρός,r--------
Leuven|31722|4|5,5,σέ,σύ,p2s---ca-
Leuven|31722|4|6,6,ἵνα,ἵνα,c--------
Leuven|31722|4|7,7,τό,ὁ,l-s---na-
Leuven|31722|4|8,8,δοκοῦν,δοκέω,v-sppana-
Leuven|31722|4|9,9,σοι,σύ,p2s---cd-
Leuven|31722|4|10,10,μετ’,μετά,r--------
Leuven|31722|4|11,11,αὐτοῦ,αὐτός,p-s---mg-
Leuven|31722|4|12,12,ποιήσῃς,ποιέω,v2sasa---
Leuven|31722|4|13,13,...,...,z--------
Leuven|31722|4|14,14,...,...,z--------
