@ref,@id,@form,@lemma,@postag
Leuven|1575|3|1,1,ὡς,ὡς,c--------
Leuven|1575|3|2,2,ἄν,ἄν,d--------
Leuven|1575|3|3,3,οὖν,οὖν,d--------
Leuven|1575|3|4,4,λάβω,λαμβάνω,v1sasa---
Leuven|1575|3|5,5,τά,ὁ,l-p---na-
Leuven|1575|3|6,6,πτώματα,πτῶμα,n-p---na-
Leuven|1575|3|7,7,καί,καί,b--------
Leuven|1575|3|8,8,τήν,ὁ,l-s---fa-
Leuven|1575|3|9,9,διάπρασιν,διάπρασις,n-s---fa-
Leuven|1575|3|10,10,τήν,ὁ,l-s---fa-
Leuven|1575|3|11,11,γεγενημένην,γίγνομαι,v-srpefa-
Leuven|1575|3|12,12,",",",",u--------
Leuven|1575|3|13,13,ἀποστελῶ,ἀποστέλλω,v1sfia---
Leuven|1575|3|14,14,σοι,σύ,p2s---cd-
Leuven|1575|3|15,15,ἐν,ἐν,r--------
Leuven|1575|3|16,16,τάχει,τάχος,n-s---nd-
Leuven|1575|3|17,17,ἕως,ἕως,r--------
Leuven|1575|3|18,18,Ἐπαγομένων,Ἐπαγόμεναι,n-p---fg-
Leuven|1575|3|19,19,.,.,u--------
