@ref,@id,@form,@lemma,@postag
Leuven|27172|6|1,1,οἶδα,οἶδα,v1sria---
Leuven|27172|6|2,2,γάρ,γάρ,d--------
Leuven|27172|6|3,3,ὅτι,ὅτι,c--------
Leuven|27172|6|4,4,ταῦτα,οὗτος,p-p---na-
Leuven|27172|6|5,5,πάντα,πᾶς,a-p---na-
Leuven|27172|6|6,6,πεποίηκας,ποιέω,v2sria---
Leuven|27172|6|7,7,εἰς,εἰς,r--------
Leuven|27172|6|8,8,τό,ὁ,l-s---na-
Leuven|27172|6|9,9,ἐμέ,ἐγώ,p1s---ca-
Leuven|27172|6|10,10,πεῖσαι,πείθω,v--ana---
Leuven|27172|6|11,11,καί,καί,b--------
Leuven|27172|6|12,12,εὐχαριστῶ,εὐχαριστέω,v1spia---
Leuven|27172|6|13,13,σοι,σύ,p2s---cd-
Leuven|27172|6|14,14,πολλά,πολύς,a-p---na-
Leuven|27172|6|15,15,·,·,u--------
