@ref,@id,@form,@lemma,@postag
Leuven|27793|4|1,1,οὐδέν,οὐδείς,p-s---na-
Leuven|27793|4|2,2,σε,σύ,p2s---ca-
Leuven|27793|4|3,3,γάρ,γάρ,d--------
Leuven|27793|4|4,4,ὑποστέλλομαι,ὑποστέλλω,v1spie---
Leuven|27793|4|5,5,",",",",u--------
Leuven|27793|4|6,6,πάντα,πᾶς,a-p---na-
Leuven|27793|4|7,7,σοι,σύ,p2s---cd-
Leuven|27793|4|8,8,γάρ,γάρ,d--------
Leuven|27793|4|9,9,πιστεύω,πιστεύω,v1spia---
Leuven|27793|4|10,10,",",",",u--------
Leuven|27793|4|11,11,ἡ,ὁ,l-s---fn-
Leuven|27793|4|12,12,γάρ,γάρ,d--------
Leuven|27793|4|13,13,γυνή,γυνή,n-s---fn-
Leuven|27793|4|14,14,σου,σύ,p2s---cg-
Leuven|27793|4|15,15,λέγει,λέγω,v3spia---
Leuven|27793|4|16,16,",",",",u--------
Leuven|27793|4|17,17,ὅτι,ὅτι,c--------
Leuven|27793|4|18,18,οὐδέν,οὐδείς,p-s---na-
Leuven|27793|4|19,19,πιστεύει,πιστεύω,v3spia---
Leuven|27793|4|20,20,...,...,z--------
Leuven|27793|4|21,21,...,...,z--------
Leuven|27793|4|22,22,...,...,z--------
Leuven|27793|4|23,23,οὐδείς,οὐδείς,p-s---mn-
Leuven|27793|4|24,24,σε,σύ,p2s---ca-
Leuven|27793|4|25,25,δύναται,δύναμαι,v3spie---
Leuven|27793|4|26,26,φιλῆσαι,φιλέω,v--ana---
Leuven|27793|4|27,27,",",",",u--------
Leuven|27793|4|28,28,ἐκείνη,ἐκεῖνος,p-s---fn-
Leuven|27793|4|29,29,γάρ,γάρ,d--------
Leuven|27793|4|30,30,εἰς,εἰς,r--------
Leuven|27793|4|31,31,τό,ὁ,l-s---na-
Leuven|27793|4|32,32,σύνφορον,σύμφορος,a-s---na-
Leuven|27793|4|33,33,αὐτῆς,αὐτός,p-s---fg-
Leuven|27793|4|34,34,ξύει,ξύω,v3spia---
Leuven|27793|4|35,35,...,...,z--------
Leuven|27793|4|36,36,γάρ,γάρ,d--------
Leuven|27793|4|37,37,σου,σύ,p2s---cg-
Leuven|27793|4|38,38,τά,ὁ,l-p---na-
Leuven|27793|4|39,39,στριφη,στρίφος,n-p---na-
Leuven|27793|4|40,40,.,.,u--------
