@ref,@id,@form,@lemma,@postag
Leuven|33597|2|1,1,δός,δίδωμι,v2sama---
Leuven|33597|2|2,2,τῷ,ὁ,l-s---md-
Leuven|33597|2|3,3,Ἀμμωνιανῷ,Ἀμμωνιανός,n-s---md-
Leuven|33597|2|4,4,τόν,ὁ,l-s---ma-
Leuven|33597|2|5,5,πῶλον,πῶλος,n-s---ma-
Leuven|33597|2|6,6,ἵνα,ἵνα,c--------
Leuven|33597|2|7,7,ἐνεχθῇ,φέρω,v3sasp---
Leuven|33597|2|8,8,μοι,ἐγώ,p1s---cd-
Leuven|33597|2|9,9,καί,καί,b--------
Leuven|33597|2|10,10,τό,ὁ,l-s---nn-
Leuven|33597|2|11,11,ἅλας,ἅλας,n-s---nn-
Leuven|33597|2|12,12,τό,ὁ,l-s---nn-
Leuven|33597|2|13,13,ἀμμωνιακόν,ἀμμωνιακός,a-s---nn-
Leuven|33597|2|14,14,τό,ὁ,l-s---nn-
Leuven|33597|2|15,15,τετριμμένον,τρίβω,v-srpenn-
Leuven|33597|2|16,16,καί,καί,b--------
Leuven|33597|2|17,17,τό,ὁ,l-s---nn-
Leuven|33597|2|18,18,ἄτριπτον,ἄτριπτος,a-s---nn-
Leuven|33597|2|19,19,καί,καί,b--------
Leuven|33597|2|20,20,τό,ὁ,l-s---nn-
Leuven|33597|2|21,21,σπέρμα,σπέρμα,n-s---nn-
Leuven|33597|2|22,22,τοῦ,ὁ,l-s---ng-
Leuven|33597|2|23,23,ὠκίμου,ὤκιμον,n-s---ng-
Leuven|33597|2|24,24,ἵνα,ἵνα,c--------
Leuven|33597|2|25,25,θεραπεύσω,θεραπεύω,v1sasa---
Leuven|33597|2|26,26,αὐτόν,αὐτός,p-s---ma-
Leuven|33597|2|27,27,ὧδε,ὧδε,d--------
Leuven|33597|2|28,28,ἕξω,ἔχω,v1sfia---
Leuven|33597|2|29,29,",",",",u--------
Leuven|33597|2|30,30,ἐπεί,ἐπεί,c--------
Leuven|33597|2|31,31,γάρ,γάρ,d--------
Leuven|33597|2|32,32,ἠξιώθην,ἀξιόω,v1saip---
Leuven|33597|2|33,33,ὑπό,ὑπό,r--------
Leuven|33597|2|34,34,τοῦ,ὁ,l-s---mg-
Leuven|33597|2|35,35,πατρός,πατήρ,n-s---mg-
Leuven|33597|2|36,36,μου,ἐγώ,p1s---cg-
Leuven|33597|2|37,37,Ποσιδωνίου,Ποσιδώνιος,n-s---mg-
Leuven|33597|2|38,38,παραμεῖναι,παραμένω,v--ana---
Leuven|33597|2|39,39,τῇ,ὁ,l-s---fd-
Leuven|33597|2|40,40,ἀπαιτήσει,ἀπαίτησις,n-s---fd-
Leuven|33597|2|41,41,τάς,ὁ,l-p---fa-
Leuven|33597|2|42,42,πέντε,πέντε,m--------
Leuven|33597|2|43,43,ἡμέρας,ἡμέρα,n-p---fa-
Leuven|33597|2|44,44,ταύτας,οὗτος,p-p---fa-
Leuven|33597|2|45,45,·,·,u--------
