@ref,@id,@form,@lemma,@postag
Leuven|1728|4|1,1,ἀλλʼ,ἀλλά,d--------
Leuven|1728|4|2,2,ἐπιπαραγενόμενος,ἐπιπαραγίγνομαι,v-sapmmn-
Leuven|1728|4|3,3,Ὀλυμπιχὸς,Ὀλυμπιχός,n-s---mn-
Leuven|1728|4|4,4,ἔφη,φημί,v3siia---
Leuven|1728|4|5,5,αὐτὸν,αὐτός,p-s---ma-
Leuven|1728|4|6,6,τύπτων,τύπτω,v-sppamn-
Leuven|1728|4|7,7,σαπρὸν,σαπρός,a-s---na-
Leuven|1728|4|8,8,ποιήσειν,ποιέω,v--fna---
Leuven|1728|4|9,9,ἢ,ἤ,b--------
Leuven|1728|4|10,10,πεποίηκεν,ποιέω,v3sria---
Leuven|1728|4|11,11,ὃς,ὅς,p-s---mn-
Leuven|1728|4|12,12,ἤδη,ἤδη,d--------
Leuven|1728|4|13,13,σχεδὸν,σχεδόν,d--------
Leuven|1728|4|14,14,ἦν,εἰμί,v3siia---
Leuven|1728|4|15,15,εὐπρεπής,εὐπρεπής,a-s---mn-
Leuven|1728|4|16,16,.,.,u--------
