@ref,@id,@form,@lemma,@postag
Leuven|27172|2|1,1,πρό,πρό,r--------
Leuven|27172|2|2,2,μέν,μέν,d--------
Leuven|27172|2|3,3,πάντων,πᾶς,a-p---ng-
Leuven|27172|2|4,4,εὔχομαι,εὔχομαι,v1spie---
Leuven|27172|2|5,5,σε,σύ,p2s---ca-
Leuven|27172|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---
Leuven|27172|2|7,7,καί,καί,b--------
Leuven|27172|2|8,8,εὐτυχεῖν,εὐτυχέω,v--pna---
Leuven|27172|2|9,9,μετά,μετά,r--------
Leuven|27172|2|10,10,τῶν,ὁ,l-p---mg-
Leuven|27172|2|11,11,ἀβασκάντων,ἀβάσκαντος,a-p---mg-
Leuven|27172|2|12,12,μου,ἐγώ,p1s---cg-
Leuven|27172|2|13,13,ἀδελφῶν,ἀδελφός,n-p---mg-
Leuven|27172|2|14,14,καί,καί,b--------
Leuven|27172|2|15,15,τῶν,ὁ,l-p---mg-
Leuven|27172|2|16,16,ἡμῶν,ἐγώ,p1p---cg-
Leuven|27172|2|17,17,πάντων,πᾶς,a-p---mg-
Leuven|27172|2|18,18,.,.,u--------
