@ref,@id,@form,@lemma,@postag
Leuven|18048|2|1,1,μίαν,εἷς,m-s---fa-
Leuven|18048|2|2,2,ταύτην,οὗτος,p-s---fa-
Leuven|18048|2|3,3,αὐτῷ,αὐτός,p-s---md-
Leuven|18048|2|4,4,βοήθειαν,βοήθεια,n-s---fa-
Leuven|18048|2|5,5,ἀσφαλῆ,ἀσφαλής,a-s---fa-
Leuven|18048|2|6,6,καλῶς,καλός,d--------
Leuven|18048|2|7,7,ὑπολαβὼν,ὑπολαμβάνω,v-sapamn-
Leuven|18048|2|8,8,τὴν,ὁ,l-s---fa-
Leuven|18048|2|9,9,ἐκ,ἐκ,r--------
Leuven|18048|2|10,10,τῆς,ὁ,l-s---fg-
Leuven|18048|2|11,11,ὑμετέρας,ὑμέτερος,a-s---fg-
Leuven|18048|2|12,12,δικαιοσύνης,δικαιοσύνη,n-s---fg-
Leuven|18048|2|13,13,ἐπικουρίαν,ἐπικουρία,n-s---fa-
Leuven|18048|2|14,14,ταύτης,οὗτος,p-s---fg-
Leuven|18048|2|15,15,δεῖται,δέω,v3spie---
Leuven|18048|2|16,16,τυχεῖν,τυγχάνω,v--ana---
Leuven|18048|2|17,17,παρ’,παρά,r--------
Leuven|18048|2|18,18,ὑμῶν,σύ,p2p---cg-
Leuven|18048|2|19,19,καὶ,καί,b--------
Leuven|18048|2|20,20,τὴν,ὁ,l-s---fa-
Leuven|18048|2|21,21,ἐπιστολὴν,ἐπιστολή,n-s---fa-
Leuven|18048|2|22,22,ὑπὲρ,ὑπέρ,r--------
Leuven|18048|2|23,23,τούτων,οὗτος,p-p---ng-
Leuven|18048|2|24,24,ᾔτησεν,αἰτέω,v3saia---
Leuven|18048|2|25,25,πρὸς,πρός,r--------
Leuven|18048|2|26,26,ὑμᾶς,σύ,p2p---ca-
Leuven|18048|2|27,27,.,.,u--------
