@ref,@id,@form,@lemma,@postag
Leuven|1728|9|1,1,γίνωσκε,γιγνώσκω,v2spma---
Leuven|1728|9|2,2,δέ,δέ,d--------
Leuven|1728|9|3,3,",",",",u--------
Leuven|1728|9|4,4,ὡς,ὡς,c--------
Leuven|1728|9|5,5,ἂν,ἄν,d--------
Leuven|1728|9|6,6,τάχιστα,ταχύς,a-p---nas
Leuven|1728|9|7,7,αὐτὸν,αὐτός,p-s---ma-
Leuven|1728|9|8,8,ὁ,ὁ,l-s---mn-
Leuven|1728|9|9,9,θεὸς,θεός,n-s---mn-
Leuven|1728|9|10,10,ἀφῇ,ἀφίημι,v3sasa---
Leuven|1728|9|11,11,",",",",u--------
Leuven|1728|9|12,12,καταστήσω,καθίστημι,v1sfia---
Leuven|1728|9|13,13,αὐτὸν,αὐτός,p-s---ma-
Leuven|1728|9|14,14,πρὸς,πρός,r--------
Leuven|1728|9|15,15,ὑμᾶς,σύ,p2p---ca-
Leuven|1728|9|16,16,ἵνα,ἵνα,c--------
Leuven|1728|9|17,17,καί,καί,d--------
Leuven|1728|9|18,18,σε,σύ,p2s---ca-
Leuven|1728|9|19,19,ἴδω,ὁράω,v1sasa---
Leuven|1728|9|20,20,ὑπὲρ,ὑπέρ,r--------
Leuven|1728|9|21,21,τῶν,ὁ,l-p---ng-
Leuven|1728|9|22,22,λοιπῶν,λοιπός,a-p---ng-
Leuven|1728|9|23,23,.,.,u--------
