@ref,@id,@form,@lemma,@postag
Leuven|27493|4|1,1,ὃταν,ὅταν,c--------
Leuven|27493|4|2,2,δέ,δέ,d--------
Leuven|27493|4|3,3,σοι,σύ,p2s---cd-
Leuven|27493|4|4,4,βραδέως,βραδύς,d--------
Leuven|27493|4|5,5,γράφω,γράφω,v1spsa---
Leuven|27493|4|6,6,",",",",u--------
Leuven|27493|4|7,7,διὰ,διά,r--------
Leuven|27493|4|8,8,τὸ,ὁ,l-s---na-
Leuven|27493|4|9,9,μὴ,μή,d--------
Leuven|27493|4|10,10,εὑρίσκειν,εὑρίσκω,v--pna---
Leuven|27493|4|11,11,μηδένα,μηδείς,p-s---ma-
Leuven|27493|4|12,12,πρὸς,πρός,r--------
Leuven|27493|4|13,13,σὲ,σύ,p2s---ca-
Leuven|27493|4|14,14,ἐρχόμενον,ἔρχομαι,v-sppema-
Leuven|27493|4|15,15,ῥαδίως,ῥᾴδιος,d--------
Leuven|27493|4|16,16,τοῦτο,οὗτος,p-s---nn-
Leuven|27493|4|17,17,γίνεται,γίγνομαι,v3spie---
Leuven|27493|4|18,18,.,.,u--------
