@ref,@id,@form,@lemma,@postag
Leuven|14145|3|1,1,Πετεῦρις,Πετεῦρις,n-s---mn-
Leuven|14145|3|2,2,ἐτῶν,ἔτος,n-p---ng-
Leuven|14145|3|3,3,μ,μ,m--------
Leuven|14145|3|4,4,ἄσημος,ἄσημος,a-s---mn-
Leuven|14145|3|5,5,Σισόις,Σισόις,n-s---mn-
Leuven|14145|3|6,6,ἐτῶν,ἔτος,n-p---ng-
Leuven|14145|3|7,7,λε,λε,m--------
Leuven|14145|3|8,8,ἄσημος,ἄσημος,a-s---mn-
Leuven|14145|3|9,9,ἔτους,ἔτος,n-s---ng-
Leuven|14145|3|10,10,ια,ια,m--------
Leuven|14145|3|11,11,Αὐρηλίου,Αὐρήλιος,n-s---mg-
Leuven|14145|3|12,12,Ἀντωνείνου,Ἀντωνεῖνος,n-s---mg-
Leuven|14145|3|13,13,Καίσαρος,Καῖσαρ,n-s---mg-
Leuven|14145|3|14,14,τοῦ,ὁ,l-s---mg-
Leuven|14145|3|15,15,κυρίου,κύριος,a-s---mg-
Leuven|14145|3|16,16,Παῦνι,Παῦνι,n--------
Leuven|14145|3|17,17,κ,κ,m--------
Leuven|14145|3|18,18,ἔγραψαν,,---------
