@ref,@id,@form,@lemma,@postag
Leuven|28784|2|1,1,πρό,πρό,r--------
Leuven|28784|2|2,2,μέν,μέν,d--------
Leuven|28784|2|3,3,πάντων,πᾶς,a-p---ng-
Leuven|28784|2|4,4,εὔχομαι,εὔχομαι,v1spie---
Leuven|28784|2|5,5,σε,σύ,p2s---ca-
Leuven|28784|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---
Leuven|28784|2|7,7,καί,καί,b--------
Leuven|28784|2|8,8,ὑπέρ,ὑπέρ,r--------
Leuven|28784|2|9,9,σου,σύ,p2s---cg-
Leuven|28784|2|10,10,τό,ὁ,l-s---na-
Leuven|28784|2|11,11,προσκύνημα,προσκύνημα,n-s---na-
Leuven|28784|2|12,12,ποιῶ,ποιέω,v1spia---
Leuven|28784|2|13,13,παρά,παρά,r--------
Leuven|28784|2|14,14,τοῖς,ὁ,l-p---md-
Leuven|28784|2|15,15,ἐνθάδε,ἐνθάδε,d--------
Leuven|28784|2|16,16,θεοῖς,θεός,n-p---md-
Leuven|28784|2|17,17,εὐχομένη,εὔχομαι,v-sppefn-
Leuven|28784|2|18,18,σοί,σύ,p2s---cd-
Leuven|28784|2|19,19,τά,ὁ,l-p---nn-
Leuven|28784|2|20,20,ἐν,ἐν,r--------
Leuven|28784|2|21,21,βίῳ,βίος,n-s---md-
Leuven|28784|2|22,22,ἀγαθά,ἀγαθός,a-p---nn-
Leuven|28784|2|23,23,ὑπαρχθῆναι,ὑπάρχω,v--anp---
Leuven|28784|2|24,24,.,.,u--------
