@ref,@id,@form,@lemma,@postag
Leuven|11099|2|1,1,ἐὰν,ἐάν,c--------
Leuven|11099|2|2,2,ἡδέως,ἡδύς,d--------
Leuven|11099|2|3,3,ἔχῃς,ἔχω,v2spsa---
Leuven|11099|2|4,4,παράσχες,παρέχω,v2sama---
Leuven|11099|2|5,5,Ἁτρῇ,Ἁτρῆς,n-s---md-
Leuven|11099|2|6,6,ταυρελάτῃ,ταυρελάτης,n-s---md-
Leuven|11099|2|7,7,ἀπὸ,ἀπό,r--------
Leuven|11099|2|8,8,τοῦ,ὁ,l-s---mg-
Leuven|11099|2|9,9,κυριακοῦ,κυριακός,a-s---mg-
Leuven|11099|2|10,10,λόγου,λόγος,n-s---mg-
Leuven|11099|2|11,11,ὄντα,εἰμί,v-sppama-
Leuven|11099|2|12,12,ἐν,ἐν,r--------
Leuven|11099|2|13,13,τῇ,ὁ,l-s---fd-
Leuven|11099|2|14,14,αὐθεντικῇ,αὐθεντικός,a-s---fd-
Leuven|11099|2|15,15,διώρυχι,διῶρυξ,n-s---fd-
Leuven|11099|2|16,16,ἅμα,ἅμα,d--------
Leuven|11099|2|17,17,ἀλλοῖς,ἀναλόω,v2spia---
Leuven|11099|2|18,18,ὥστε,ὥστε,c--------
Leuven|11099|2|19,19,τοῖς,ὁ,l-p---md-
Leuven|11099|2|20,20,ταυροῖς,ταυράω,v2spoa---
Leuven|11099|2|21,21,αὐτοῦ,αὐτός,p-s---mg-
Leuven|11099|2|22,22,χόρτον,χόρτος,n-s---ma-
Leuven|11099|2|23,23,·,·,u--------
