@ref,@id,@form,@lemma,@postag
Leuven|27385|4|1,1,λοιπὸν,λοιπός,a-s---na-
Leuven|27385|4|2,2,οὖν,οὖν,d--------
Leuven|27385|4|3,3,βλέπε,βλέπω,v2spma---
Leuven|27385|4|4,4,",",",",u--------
Leuven|27385|4|5,5,μὴ,μή,c--------
Leuven|27385|4|6,6,πεισθῇς,πείθω,v2sasp---
Leuven|27385|4|7,7,",",",",u--------
Leuven|27385|4|8,8,καὶ,καί,b--------
Leuven|27385|4|9,9,οὐκέτι,οὐκέτι,d--------
Leuven|27385|4|10,10,ἔσει,εἰμί,v2sfim---
Leuven|27385|4|11,11,μου,ἐγώ,p1s---cg-
Leuven|27385|4|12,12,υἱός,υἱός,n-s---mn-
Leuven|27385|4|13,13,.,.,u--------
