@ref,@id,@form,@lemma,@postag
Leuven|5364|2|1,1,ἐγλαβόντος,ἐκλαμβάνω,v-sapamg-
Leuven|5364|2|2,2,μου,ἐγώ,p1s---cg-
Leuven|5364|2|3,3,τὴν,ὁ,l-s---fa-
Leuven|5364|2|4,4,ἕκτην,ἕκτος,a-s---fa-
Leuven|5364|2|5,5,τῆς,ὁ,l-s---fg-
Leuven|5364|2|6,6,Φιλαδέλφου,Φιλάδελφος,n-s---mg-
Leuven|5364|2|7,7,τῆς,ὁ,l-s---fg-
Leuven|5364|2|8,8,Ἡρακλείδου,Ἡρακλείδης,n-s---cg-
Leuven|5364|2|9,9,μερίδος,μερίς,n-s---fg-
Leuven|5364|2|10,10,εἰς,εἰς,r--------
Leuven|5364|2|11,11,τὸ,ὁ,l-s---na-
Leuven|5364|2|12,12,ι,ι,m--------
Leuven|5364|2|13,13,ἔτος,ἔτος,n-s---na-
Leuven|5364|2|14,14,ἡ,ὁ,l-s---fn-
Leuven|5364|2|15,15,ἀκρὶς,ἀκρίς,n-s---fn-
Leuven|5364|2|16,16,ἐμπεσοῦσα,ἐμπίπτω,v-sapafn-
Leuven|5364|2|17,17,κατέφθειρεν,καταφθείρω,v3siia---
Leuven|5364|2|18,18,πάντα,πᾶς,a-p---na-
Leuven|5364|2|19,19,",",",",u--------
Leuven|5364|2|20,20,ὅσα,ὅσος,p-p---nn-
Leuven|5364|2|21,21,δὲ,δέ,b--------
Leuven|5364|2|22,22,διεσώθη,διασῴζω,v3saip---
Leuven|5364|2|23,23,οἱ,ὁ,l-p---mn-
Leuven|5364|2|24,24,κύριοι,κύριος,n-p---mn-
Leuven|5364|2|25,25,ἀπηνέγκαντο,ἀποφέρω,v3paim---
Leuven|5364|2|26,26,τὴν,ὁ,l-s---fa-
Leuven|5364|2|27,27,ἕκτην,ἕκτος,n-s---fa-
Leuven|5364|2|28,28,οὐ,οὐ,d--------
Leuven|5364|2|29,29,ταξάμενοι,τάσσω,v-papmmn-
Leuven|5364|2|30,30,.,.,u--------
