@ref,@id,@form,@lemma,@postag
Leuven|27089|6|1,1,πάλαι,πάλαι,d--------
Leuven|27089|6|2,2,ἂν,ἄν,d--------
Leuven|27089|6|3,3,πρὸ,πρό,r--------
Leuven|27089|6|4,4,διετίας,διετία,n-s---fg-
Leuven|27089|6|5,5,ἐσχήκειν,ἔχω,v1slia---
Leuven|27089|6|6,6,εἰς,εἰς,r--------
Leuven|27089|6|7,7,τὴν,ὁ,l-s---fa-
Leuven|27089|6|8,8,οἰκίαν,οἰκία,n-s---fa-
Leuven|27089|6|9,9,μου,ἐγώ,p1s---cg-
Leuven|27089|6|10,10,ἀλλὰ,ἀλλά,b--------
Leuven|27089|6|11,11,οὐκ,οὐ,d--------
Leuven|27089|6|12,12,ἐπέτρεψα,ἐπιτρέπω,v1saia---
Leuven|27089|6|13,13,ἐμαυτῷ,ἐμαυτοῦ,p-s---md-
Leuven|27089|6|14,14,οὐδὲ,οὐδέ,b--------
Leuven|27089|6|15,15,ἐπιτρέπω,ἐπιτρέπω,v1spia---
Leuven|27089|6|16,16,δίχα,δίχα,d--------
Leuven|27089|6|17,17,σου,σύ,p2s---cg-
Leuven|27089|6|18,18,λαβεῖν,λαμβάνω,v--ana---
Leuven|27089|6|19,19,τινα,τις,p-s---ca-
Leuven|27089|6|20,20,καὶ,καί,b--------
Leuven|27089|6|21,21,τὸ,ὁ,l-s---na-
Leuven|27089|6|22,22,ἔμπαλιν,ἔμπαλιν,d--------
Leuven|27089|6|23,23,οὐκ,οὐ,d--------
Leuven|27089|6|24,24,ἔχεις,ἔχω,v2spia---
Leuven|27089|6|25,25,ἀπʼ,ἀπό,r--------
Leuven|27089|6|26,26,ἐμοῦ,ἐγώ,p1s---cg-
Leuven|27089|6|27,27,ἀκοῦσαι,ἀκούω,v--ana---
Leuven|27089|6|28,28,περὶ,περί,r--------
Leuven|27089|6|29,29,τοῦ,ὁ,l-s---ng-
Leuven|27089|6|30,30,πράγματος,πρᾶγμα,n-s---ng-
Leuven|27089|6|31,31,τούτου,οὗτος,p-s---ng-
Leuven|27089|6|32,32,.,.,u--------
