@ref,@id,@form,@lemma,@postag
Leuven|678|2|1,1,ἐκομισάμην,κομίζω,v1saim---
Leuven|678|2|2,2,τό,ὁ,l-s---na-
Leuven|678|2|3,3,παρά,παρά,r--------
Leuven|678|2|4,4,σοῦ,σύ,p2s---cg-
Leuven|678|2|5,5,ἐπιστόλιον,ἐπιστόλιον,n-s---na-
Leuven|678|2|6,6,",",",",u--------
Leuven|678|2|7,7,ἐν,ἐν,r--------
Leuven|678|2|8,8,ὧι,ὅς,p-s---nd-
Leuven|678|2|9,9,ὑπέγραψας,ὑπογράφω,v2saia---
Leuven|678|2|10,10,μοι,ἐγώ,p1s---cd-
Leuven|678|2|11,11,τήν,ὁ,l-s---fa-
Leuven|678|2|12,12,τε,τε,b--------
Leuven|678|2|13,13,παρά,παρά,r--------
Leuven|678|2|14,14,Ζήνωνος,Ζήνων,n-s---mg-
Leuven|678|2|15,15,πρός,πρός,r--------
Leuven|678|2|16,16,Ἰεδδοῦν,Ἰεδδοῦς,n-s---ma-
Leuven|678|2|17,17,γεγραμμένην,γράφω,v-srpefa-
Leuven|678|2|18,18,",",",",u--------
Leuven|678|2|19,19,ὅπως,ὅπως,c--------
Leuven|678|2|20,20,ἄν,ἄν,d--------
Leuven|678|2|21,21,",",",",u--------
Leuven|678|2|22,22,ἐάν,ἐάν,c--------
Leuven|678|2|23,23,μή,μή,d--------
Leuven|678|2|24,24,ἀποδιδῷ,ἀποδίδωμι,v3spsa---
Leuven|678|2|25,25,τά,ὁ,l-p---na-
Leuven|678|2|26,26,ἀργύριον,ἀργύριον,n-s---na-
Leuven|678|2|27,27,Στράτωνι,Στράτων,n-s---md-
Leuven|678|2|28,28,τῷ,ὁ,l-s---md-
Leuven|678|2|29,29,παρά,παρά,r--------
Leuven|678|2|30,30,Ζήνωνος,Ζήνων,n-s---mg-
Leuven|678|2|31,31,παραγενομένῳ,παραγίγνομαι,v-sapmmd-
Leuven|678|2|32,32,",",",",u--------
Leuven|678|2|33,33,ἐνέχυρα,ἐνέχυρον,n-p---na-
Leuven|678|2|34,34,αὐτοῦ,αὐτός,p-s---mg-
Leuven|678|2|35,35,παραδείξωμεν,παραδείκνυμι,v1pasa---
Leuven|678|2|36,36,αὐτῷ,αὐτός,p-s---md-
Leuven|678|2|37,37,.,.,u--------
