@ref,@id,@form,@lemma,@postag
Leuven|33668|5|1,1,εἴπερ,εἴπερ,c--------
Leuven|33668|5|2,2,ἀληθές,ἀληθής,a-s---nn-
Leuven|33668|5|3,3,ἐστιν,εἰμί,v3spia---
Leuven|33668|5|4,4,καί,καί,b--------
Leuven|33668|5|5,5,καλῆς,καλός,a-s---fg-
Leuven|33668|5|6,6,τιμῆς,τιμή,n-s---fg-
Leuven|33668|5|7,7,",",",",u--------
Leuven|33668|5|8,8,δήλωσον,δηλόω,v2sama---
Leuven|33668|5|9,9,μοι,ἐγώ,p1s---cd-
Leuven|33668|5|10,10,",",",",u--------
Leuven|33668|5|11,11,καί,καί,b--------
Leuven|33668|5|12,12,περί,περί,r--------
Leuven|33668|5|13,13,τοῦ,ὁ,l-s---mg-
Leuven|33668|5|14,14,σίτου,σῖτος,n-s---mg-
Leuven|33668|5|15,15,καί,καί,b--------
Leuven|33668|5|16,16,τῶν,ὁ,l-p---fg-
Leuven|33668|5|17,17,κριθῶν,κριθή,n-p---fg-
Leuven|33668|5|18,18,.,.,u--------
