@ref,@id,@form,@lemma,@postag
Leuven|33668|2|1,1,ἀπεδεξάμην,ἀποδέχομαι,v1saim---
Leuven|33668|2|2,2,τά,ὁ,l-p---na-
Leuven|33668|2|3,3,δύο,δύο,m--------
Leuven|33668|2|4,4,στιχάρια,στιχάριον,n-p---na-
Leuven|33668|2|5,5,εἰσωφόρια,εἰσωφόριον,n-p---na-
Leuven|33668|2|6,6,καί,καί,b--------
Leuven|33668|2|7,7,βαρβαρίκια,βαρβαρίκιον,n-p---na-
Leuven|33668|2|8,8,δύο,δύο,m--------
Leuven|33668|2|9,9,καί,καί,b--------
Leuven|33668|2|10,10,φακιάριον,φακιάριον,n-s---na-
Leuven|33668|2|11,11,καί,καί,b--------
Leuven|33668|2|12,12,οὐηλάρια,οὐηλάριον,n-p---na-
Leuven|33668|2|13,13,δύο,δύο,m--------
Leuven|33668|2|14,14,.,.,u--------
