@ref,@id,@form,@lemma,@postag
Leuven|28784|3|1,1,ἔγραψα,γράφω,v1saia---
Leuven|28784|3|2,2,σοι,σύ,p2s---cd-
Leuven|28784|3|3,3,",",",",u--------
Leuven|28784|3|4,4,κυρία,κύριος,a-s---fv-
Leuven|28784|3|5,5,ἀδελφή,ἀδελφή,n-s---fv-
Leuven|28784|3|6,6,",",",",u--------
Leuven|28784|3|7,7,ἄλλα,ἄλλος,p-p---na-
Leuven|28784|3|8,8,δίς,δίς,d--------
Leuven|28784|3|9,9,χωρίς,χωρίς,r--------
Leuven|28784|3|10,10,τούτου,οὗτος,p-s---ng-
Leuven|28784|3|11,11,καί,καί,b--------
Leuven|28784|3|12,12,τάχα,τάχα,d--------
Leuven|28784|3|13,13,σοι,σύ,p2s---cd-
Leuven|28784|3|14,14,οὐδέν,οὐδείς,p-s---nn-
Leuven|28784|3|15,15,ἐδόθη,δίδωμι,v3saip---
Leuven|28784|3|16,16,.,.,u--------
