@ref,@id,@form,@lemma,@postag
Leuven|28065|8|1,1,μάθε,μανθάνω,v2sama---
Leuven|28065|8|2,2,δέ,δέ,d--------
Leuven|28065|8|3,3,ὅτι,ὅτι,c--------
Leuven|28065|8|4,4,",",",",u--------
Leuven|28065|8|5,5,ἐάν,ἐάν,c--------
Leuven|28065|8|6,6,ἀποθάνῃ,ἀποθνῄσκω,v3sasa---
Leuven|28065|8|7,7,σου,σύ,p2s---cg-
Leuven|28065|8|8,8,μή,μή,d--------
Leuven|28065|8|9,9,ὄντος,εἰμί,v-sppamg-
Leuven|28065|8|10,10,ὧδε,ὧδε,d--------
Leuven|28065|8|11,11,φεῦγε,φεύγω,v2spma---
Leuven|28065|8|12,12,μή,μή,c--------
Leuven|28065|8|13,13,με,ἐγώ,p1s---ca-
Leuven|28065|8|14,14,εὑρήσῃ,εὑρίσκω,v2sfim---
Leuven|28065|8|15,15,ἀπαγχομένην,ἀπάγχω,v-sppefa-
Leuven|28065|8|16,16,.,.,u--------
