@ref,@id,@form,@lemma,@postag
Leuven|36197|3|1,1,ἐμοῦ,ἐγώ,p1s---cg-
Leuven|36197|3|2,2,δὲ,δέ,d--------
Leuven|36197|3|3,3,διὰ,διά,r--------
Leuven|36197|3|4,4,σὲ,σύ,p2s---ca-
Leuven|36197|3|5,5,ἡσυχοῦντος,ἡσυχάω,v-sppamg-
Leuven|36197|3|6,6,δέξασθαί,δέχομαι,v--anm---
Leuven|36197|3|7,7,ὑπὸ,ὑπό,r--------
Leuven|36197|3|8,8,σοῦ,σύ,p2s---cg-
Leuven|36197|3|9,9,γράμματα,γράμμα,n-p---na-
Leuven|36197|3|10,10,οὕτω,οὕτως,d--------
Leuven|36197|3|11,11,μίαν,εἷς,m-s---fa-
Leuven|36197|3|12,12,ἐπιστολήν,ἐπιστολή,n-s---fa-
Leuven|36197|3|13,13,σου,σύ,p2s---cg-
Leuven|36197|3|14,14,ἐδεξάμην,δέχομαι,v1saim---
Leuven|36197|3|15,15,",",",",u--------
Leuven|36197|3|16,16,ἐξότε,ἐξότε,c--------
Leuven|36197|3|17,17,ἐξῆλθες,ἐξέρχομαι,v2saia---
Leuven|36197|3|18,18,ἔνθεν,ἔνθεν,d--------
Leuven|36197|3|19,19,.,.,u--------
