@ref,@id,@form,@lemma,@postag
Leuven|21341|6|1,1,κατάπλευσον,καταπλέω,v2sama---
Leuven|21341|6|2,2,ἐν,ἐν,r--------
Leuven|21341|6|3,3,τῷ,ὁ,l-s---nd-
Leuven|21341|6|4,4,πλοίῳ,πλοῖον,n-s---nd-
Leuven|21341|6|5,5,ἵνα,ἵνα,c--------
Leuven|21341|6|6,6,μεθʼ,μετά,r--------
Leuven|21341|6|7,7,ἡμῶν,ἐγώ,p1p---cg-
Leuven|21341|6|8,8,ἀναβῇς,ἀναβαίνω,v2sasa---
Leuven|21341|6|9,9,σὺν,σύν,r--------
Leuven|21341|6|10,10,τῷ,ὁ,l-s---nd-
Leuven|21341|6|11,11,παιδίῳ,παιδίον,n-s---nd-
Leuven|21341|6|12,12,.,.,u--------
