@ref,@id,@form,@lemma,@postag
Leuven|678|3|1,1,ἐγώ,ἐγώ,p1s---cn-
Leuven|678|3|2,2,μέν,μέν,d--------
Leuven|678|3|3,3,οὖν,οὖν,d--------
Leuven|678|3|4,4,ἄρρωστος,ἄρρωστος,a-s---mn-
Leuven|678|3|5,5,ἐτύγχανον,τυγχάνω,v1siia---
Leuven|678|3|6,6,ἐκ,ἐκ,r--------
Leuven|678|3|7,7,φαρμακείας,φαρμακία,n-s---fg-
Leuven|678|3|8,8,ὤν,εἰμί,v-sppamn-
Leuven|678|3|9,9,",",",",u--------
Leuven|678|3|10,10,συναπέστειλα,συναποστέλλω,v1saia---
Leuven|678|3|11,11,δέ,δέ,b--------
Leuven|678|3|12,12,Στράτωνι,Στράτων,n-s---md-
Leuven|678|3|13,13,παρ’,παρά,r--------
Leuven|678|3|14,14,ἡμῶν,ἐγώ,p1p---cg-
Leuven|678|3|15,15,νεανίσκον,νεανίσκος,n-s---ma-
Leuven|678|3|16,16,καί,καί,b--------
Leuven|678|3|17,17,ἐπιστολήν,ἐπιστολή,n-s---fa-
Leuven|678|3|18,18,ἔγραψα,γράφω,v1saia---
Leuven|678|3|19,19,πρός,πρός,r--------
Leuven|678|3|20,20,Ἰεδδοῦν,Ἰεδδοῦς,n-s---ma-
Leuven|678|3|21,21,.,.,u--------
