@ref,@id,@form,@lemma,@postag
Leuven|31917|3|1,1,γνῶναι,γιγνώσκω,v--ana---
Leuven|31917|3|2,2,σε,σύ,p2s---ca-
Leuven|31917|3|3,3,θέλω,ἐθέλω,v1spia---
Leuven|31917|3|4,4,ὅτι,ὅτι,c--------
Leuven|31917|3|5,5,Ἀχιλλεύς,Ἀχιλλεύς,n-s---mn-
Leuven|31917|3|6,6,πάνυ,πάνυ,d--------
Leuven|31917|3|7,7,νοσεῖ,νοσέω,v3spia---
Leuven|31917|3|8,8,καί,καί,b--------
Leuven|31917|3|9,9,ἐχειρίσθη,χειρίζω,v3saip---
Leuven|31917|3|10,10,ποσάκις,ποσάκις,d--------
Leuven|31917|3|11,11,εἰς,εἰς,r--------
Leuven|31917|3|12,12,τούς,ὁ,l-p---ma-
Leuven|31917|3|13,13,πόδας,πούς,n-p---ma-
Leuven|31917|3|14,14,καί,καί,b--------
Leuven|31917|3|15,15,τά,ὁ,l-p---na-
Leuven|31917|3|16,16,ἕως,ἕως,r--------
Leuven|31917|3|17,17,ἄρτι,ἄρτι,d--------
Leuven|31917|3|18,18,νοσεῖ,νοσέω,v3spia---
Leuven|31917|3|19,19,καί,καί,d--------
Leuven|31917|3|20,20,σχεδόν,σχεδόν,d--------
Leuven|31917|3|21,21,τι,τις,p-s---na-
Leuven|31917|3|22,22,προσέτι,προσέτι,d--------
Leuven|31917|3|23,23,",",",",u--------
Leuven|31917|3|24,24,καί,καί,b--------
Leuven|31917|3|25,25,διά,διά,r--------
Leuven|31917|3|26,26,τοῦτο,οὗτος,p-s---na-
Leuven|31917|3|27,27,οὐκ,οὐ,d--------
Leuven|31917|3|28,28,ἐδυνήθην,δύναμαι,v1saip---
Leuven|31917|3|29,29,λαλῆσαι,λαλέω,v--ana---
Leuven|31917|3|30,30,αὐτῷ,αὐτός,p-s---md-
Leuven|31917|3|31,31,.,.,u--------
