@ref,@id,@form,@lemma,@postag
Leuven|20620|1|1,1,GρG,,---------
Leuven|20620|1|2,2,Ἀπολιναρίῳ,Ἀπολινάριος,n-s---md-
Leuven|20620|1|3,3,στρατηγῷ,στρατηγός,n-s---md-
Leuven|20620|1|4,4,παρὰ,παρά,r--------
Leuven|20620|1|5,5,Παυσίριος,Παυσῖρις,n-s---mg-
Leuven|20620|1|6,6,Πετσίριος,Πετσῖρις,n-s---mg-
Leuven|20620|1|7,7,ἀπὸ,ἀπό,r--------
Leuven|20620|1|8,8,κώμης,κώμη,n-s---fg-
Leuven|20620|1|9,9,Σέφθα,Σέφθα,n-s---mg-
Leuven|20620|1|10,10,καταγινομένου,καταγίγνομαι,v-sppemg-
Leuven|20620|1|11,11,ἐν,ἐν,r--------
Leuven|20620|1|12,12,Νεμέροις,Νέμερα,n-p----d-
Leuven|20620|1|13,13,.,.,u--------
Leuven|20620|1|14,14,ἐγράφη,,---------
