@ref,@id,@form,@lemma,@postag
Leuven|5364|5|1,1,τοῦτον,οὗτος,p-s---ma-
Leuven|5364|5|2,2,γὰρ,γάρ,d--------
Leuven|5364|5|3,3,καὶ,καί,d--------
Leuven|5364|5|4,4,πρότερον,πρότερος,d-------c
Leuven|5364|5|5,5,κατέστησα,καθίστημι,v1saia---
Leuven|5364|5|6,6,ἐπὶ,ἐπί,r--------
Leuven|5364|5|7,7,τὸν,ὁ,l-s---ma-
Leuven|5364|5|8,8,στρατηγὸν,στρατηγός,n-s---ma-
Leuven|5364|5|9,9,καὶ,καί,b--------
Leuven|5364|5|10,10,ἔγγραπτα,ἔγγραπτος,a-p---nn-
Leuven|5364|5|11,11,γέγονεν,γίγνομαι,v3sria---
Leuven|5364|5|12,12,παρ’,παρά,r--------
Leuven|5364|5|13,13,αὐτοῦ,αὐτός,p-s---mg-
Leuven|5364|5|14,14,·,·,u--------
