@ref,@id,@form,@lemma,@postag
Leuven|140178|2|1,1,εὐθέως,εὐθύς,d--------
Leuven|140178|2|2,2,λαβών,λαμβάνω,v-sapamn-
Leuven|140178|2|3,3,σου,σύ,p2s---cg-
Leuven|140178|2|4,4,τὰ,ὁ,l-p---na-
Leuven|140178|2|5,5,γράμματα,γράμμα,n-p---na-
Leuven|140178|2|6,6,ἐγενόμην,γίγνομαι,v1saim---
Leuven|140178|2|7,7,παρὰ,παρά,r--------
Leuven|140178|2|8,8,Διογένην,Διογένης,n-s---ma-
Leuven|140178|2|9,9,τὸν,ὁ,l-s---ma-
Leuven|140178|2|10,10,ἔμπορον,ἔμπορος,a-s---ma-
Leuven|140178|2|11,11,τῶν,ὁ,l-p---ng-
Leuven|140178|2|12,12,χορτοσπέρμων,χορτόσπερμον,n-p---ng-
Leuven|140178|2|13,13,καὶ,καί,b--------
Leuven|140178|2|14,14,ἔμαθον,μανθάνω,v1saia---
Leuven|140178|2|15,15,αὐτὸν,αὐτός,p-s---ma-
Leuven|140178|2|16,16,μὴ,μή,d--------
Leuven|140178|2|17,17,ἐπιδημοῦντα,ἐπιδημέω,v-sppama-
Leuven|140178|2|18,18,ἐπὶ,ἐπί,r--------
Leuven|140178|2|19,19,τοῦ,ὁ,l-s---ng-
Leuven|140178|2|20,20,παρόντος,πάρειμι,v-sppang-
Leuven|140178|2|21,21,.,.,u--------
