@ref,@id,@form,@lemma,@postag
Leuven|31314|6|1,1,εἰ,εἰ,c--------
Leuven|31314|6|2,2,οἶδας,οἶδα,v2sria---
Leuven|31314|6|3,3,ὅτι,ὅτι,c--------
Leuven|31314|6|4,4,οὐ,οὐ,d--------
Leuven|31314|6|5,5,μέλλεις,μέλλω,v2spia---
Leuven|31314|6|6,6,ἐλθεῖν,ἔρχομαι,v--ana---
Leuven|31314|6|7,7,",",",",u--------
Leuven|31314|6|8,8,πέμψον,πέμπω,v2sama---
Leuven|31314|6|9,9,μοι,ἐγώ,p1s---cd-
Leuven|31314|6|10,10,τόν,ὁ,l-s---ma-
Leuven|31314|6|11,11,ἀδελφόν,ἀδελφός,n-s---ma-
Leuven|31314|6|12,12,σου,σύ,p2s---cg-
Leuven|31314|6|13,13,Κάστορα,Κάστωρ,n-s---ma-
Leuven|31314|6|14,14,.,.,u--------
