@ref,@id,@form,@lemma,@postag
Leuven|36197|4|1,1,θελήσῃ,ἐθέλω,v3sasa---
Leuven|36197|4|2,2,οὖν,οὖν,d--------
Leuven|36197|4|3,3,ἡ,ὁ,l-s---fn-
Leuven|36197|4|4,4,σὴ,σός,a-s---fn-
Leuven|36197|4|5,5,ἀρετὴ,ἀρετή,n-s---fn-
Leuven|36197|4|6,6,καὶ,καί,d--------
Leuven|36197|4|7,7,ἂν,ἄν,d--------
Leuven|36197|4|8,8,ἐπὶ,ἐπί,r--------
Leuven|36197|4|9,9,τοῦ,ὁ,l-s---ng-
Leuven|36197|4|10,10,παρόντος,πάρειμι,v-sppang-
Leuven|36197|4|11,11,δηλῶσαί,δηλόω,v--ana---
Leuven|36197|4|12,12,μοι,ἐγώ,p1s---cd-
Leuven|36197|4|13,13,πρό,πρό,r--------
Leuven|36197|4|14,14,τε,τε,b--------
Leuven|36197|4|15,15,πάντων,πᾶς,a-p---mg-
Leuven|36197|4|16,16,περὶ,περί,r--------
Leuven|36197|4|17,17,τῆς,ὁ,l-s---fg-
Leuven|36197|4|18,18,σῆς,σός,a-s---fg-
Leuven|36197|4|19,19,ὑγιείας,ὑγίεια,n-s---fg-
Leuven|36197|4|20,20,καὶ,καί,b--------
Leuven|36197|4|21,21,πάντων,πᾶς,a-p---mg-
Leuven|36197|4|22,22,τῶν,ὁ,l-p---mg-
Leuven|36197|4|23,23,ὑμῖν,σύ,p2p---cd-
Leuven|36197|4|24,24,διαφερόντων,διαφέρω,v-pppamg-
Leuven|36197|4|25,25,καὶ,καί,b--------
Leuven|36197|4|26,26,εἰ,εἰ,c--------
Leuven|36197|4|27,27,ἐδέξω,δέχομαι,v2saim---
Leuven|36197|4|28,28,τὰ,ὁ,l-p---na-
Leuven|36197|4|29,29,γράμματά,γράμμα,n-p---na-
Leuven|36197|4|30,30,μου,ἐγώ,p1s---cg-
Leuven|36197|4|31,31,τὰ,ὁ,l-p---na-
Leuven|36197|4|32,32,διὰ,διά,r--------
Leuven|36197|4|33,33,τοῦ,ὁ,l-s---mg-
Leuven|36197|4|34,34,κυρίου,κύριος,n-s---mg-
Leuven|36197|4|35,35,Θεοφίλου,Θεόφιλος,n-s---mg-
Leuven|36197|4|36,36,μετὰ,μετά,r--------
Leuven|36197|4|37,37,τῶν,ὁ,l-p---ng-
Leuven|36197|4|38,38,ἀποσταλέντων,ἀποστέλλω,v-pappng-
Leuven|36197|4|39,39,παρ’,παρά,r--------
Leuven|36197|4|40,40,ἐμοῦ,ἐγώ,p1s---cg-
Leuven|36197|4|41,41,μήλων,μῆλον,n-p---ng-
Leuven|36197|4|42,42,πεντήκοντα,πεντήκοντα,m--------
Leuven|36197|4|43,43,καὶ,καί,b--------
Leuven|36197|4|44,44,προσκυνῆσαι,προσκυνέω,v--ana---
Leuven|36197|4|45,45,ἐξ,ἐκ,r--------
Leuven|36197|4|46,46,ἐμοῦ,ἐγώ,p1s---cg-
Leuven|36197|4|47,47,πάντας,πᾶς,a-p---ma-
Leuven|36197|4|48,48,τοὺς,ὁ,l-p---ma-
Leuven|36197|4|49,49,φιλεῖν,φιλέω,v--pna---
Leuven|36197|4|50,50,ἀξιοῦντας,ἀξιόω,v-pppama-
Leuven|36197|4|51,51,",",",",u--------
Leuven|36197|4|52,52,ἐξαιρέτως,ἐξαιρετός,d--------
Leuven|36197|4|53,53,τὸν,ὁ,l-s---ma-
Leuven|36197|4|54,54,δεσπότην,δεσπότης,n-s---ma-
Leuven|36197|4|55,55,μου,ἐγώ,p1s---cg-
Leuven|36197|4|56,56,τὸν,ὁ,l-s---ma-
Leuven|36197|4|57,57,κύριον,κύριος,n-s---ma-
Leuven|36197|4|58,58,Φωσφόρον,Φωσφόρος,n-s---ma-
Leuven|36197|4|59,59,.,.,u--------
