@ref,@id,@form,@lemma,@postag
Leuven|30514|21|1,1,μή,μή,d--------
Leuven|30514|21|2,2,ἀναγκάσῃς,ἀναγκάζω,v2sasa---
Leuven|30514|21|3,3,μέ,ἐγώ,p1s---ca-
Leuven|30514|21|4,4,σε,σύ,p2s---ca-
Leuven|30514|21|5,5,μέμψασθαι,μέμφομαι,v--anm---
Leuven|30514|21|6,6,σε,σύ,p2s---ca-
Leuven|30514|21|7,7,Ὀννῶφριν,Ὀννῶφρις,n-s---fa-
Leuven|30514|21|8,8,ἐπί,ἐπί,r--------
Leuven|30514|21|9,9,τῇ,ὁ,l-s---fd-
Leuven|30514|21|10,10,ἀηδίᾳ,ἀηδία,n-s---fd-
Leuven|30514|21|11,11,αὐτῆς,αὐτός,p-s---fg-
Leuven|30514|21|12,12,.,.,u--------
