@ref,@id,@form,@lemma,@postag
Leuven|6236|2|1,1,σημεῖον,σημεῖον,n-s---nn-
Leuven|6236|2|2,2,ὅτε,ὅτε,c--------
Leuven|6236|2|3,3,εἶπον,λέγω,v1saia---
Leuven|6236|2|4,4,σοι,σύ,p2s---cd-
Leuven|6236|2|5,5,λυτρῶσαι,λυτρόω,v--ana---
Leuven|6236|2|6,6,τόν,ὁ,l-s---ma-
Leuven|6236|2|7,7,καινόν,καινός,a-s---ma-
Leuven|6236|2|8,8,χιτῶνα,χιτών,n-s---ma-
Leuven|6236|2|9,9,ἀπό,ἀπό,r--------
Leuven|6236|2|10,10,τῶν,ὁ,l-p---mg-
Leuven|6236|2|11,11,χαλκῶν,χάλκεος,n-p---mg-
Leuven|6236|2|12,12,.,.,u--------
Leuven|6236|2|13,13,[0],,---------
