@ref,@id,@form,@lemma,@postag
Leuven|27089|10|1,1,G,G,c--------
Leuven|27089|10|2,2,σὺ,σύ,p2s---cn-
Leuven|27089|10|3,3,μένεις,μένω,v2spia---
Leuven|27089|10|4,4,τὸν,ὁ,l-s---ma-
Leuven|27089|10|5,5,χρόνον,χρόνος,n-s---ma-
Leuven|27089|10|6,6,σου,σύ,p2s---cg-
Leuven|27089|10|7,7,τῆς,ὁ,l-s---fg-
Leuven|27089|10|8,8,ζωῆς,ζωή,n-s---fg-
Leuven|27089|10|9,9,ἀκίνητός,ἀκίνητος,a-s---mn-
Leuven|27089|10|10,10,μου,ἐγώ,p1s---cg-
Leuven|27089|10|11,11,γυναικὸς,γυνή,n-s---fg-
Leuven|27089|10|12,12,ἀποτάσσομαι,ἀποτάσσω,v1spie---
Leuven|27089|10|13,13,.,.,u--------
