@ref,@id,@form,@lemma,@postag
Leuven|31789|3|1,1,ἀλλά,ἀλλά,d--------
Leuven|31789|3|2,2,ἀξιῶ,ἀξιόω,v1spia---
Leuven|31789|3|3,3,μή,μή,d--------
Leuven|31789|3|4,4,οὕτως,οὕτως,d--------
Leuven|31789|3|5,5,ἔχειν,ἔχω,v--pna---
Leuven|31789|3|6,6,",",",",u--------
Leuven|31789|3|7,7,πρῶτον,πρῶτος,a-s---na-
Leuven|31789|3|8,8,μέν,μέν,d--------
Leuven|31789|3|9,9,ἀπό,ἀπό,r--------
Leuven|31789|3|10,10,μέρους,μέρος,n-s---ng-
Leuven|31789|3|11,11,πεῖραν,πεῖρα,n-s---fa-
Leuven|31789|3|12,12,λαβόντας,λαμβάνω,v-papama-
Leuven|31789|3|13,13,τῆς,ὁ,l-s---fg-
Leuven|31789|3|14,14,ἡμετέρας,ἡμέτερος,a-s---fg-
Leuven|31789|3|15,15,γνώμης,γνώμη,n-s---fg-
Leuven|31789|3|16,16,",",",",u--------
Leuven|31789|3|17,17,πολλά,πολύς,a-p---na-
Leuven|31789|3|18,18,δέ,δέ,b--------
Leuven|31789|3|19,19,με,ἐγώ,p1s---ca-
Leuven|31789|3|20,20,ἤπειξε,ἐπείγω,v3saia---
Leuven|31789|3|21,21,πρός,πρός,r--------
Leuven|31789|3|22,22,τούς,ὁ,l-p---ma-
Leuven|31789|3|23,23,ἐμούς,ἐμός,a-p---ma-
Leuven|31789|3|24,24,γενέσθαι,γίγνομαι,v--anm---
Leuven|31789|3|25,25,",",",",u--------
Leuven|31789|3|26,26,πρῶτον,πρῶτος,a-s---na-
Leuven|31789|3|27,27,μέν,μέν,d--------
Leuven|31789|3|28,28,τό,ὁ,l-s---na-
Leuven|31789|3|29,29,δι’,διά,r--------
Leuven|31789|3|30,30,ἐνιαυτοῦ,ἐνιαυτός,n-s---mg-
Leuven|31789|3|31,31,αὐτούς,αὐτός,p-p---ma-
Leuven|31789|3|32,32,θεάσασθαι,θεάομαι,v--anm---
Leuven|31789|3|33,33,",",",",u--------
Leuven|31789|3|34,34,εἶτα,εἶτα,d--------
Leuven|31789|3|35,35,τό,ὁ,l-s---nn-
Leuven|31789|3|36,36,βούλεσθαι,βούλομαι,v--pne---
Leuven|31789|3|37,37,πρό,πρό,r--------
Leuven|31789|3|38,38,χειμῶνος,χειμών,n-s---mg-
Leuven|31789|3|39,39,καταλεῖψαι,καταλείβω,v--ana---
Leuven|31789|3|40,40,τήν,ὁ,l-s---fa-
Leuven|31789|3|41,41,Αἴγυπτον,Αἴγυπτος,n-s---fa-
Leuven|31789|3|42,42,.,.,u--------
Leuven|31789|3|43,43,ὑμᾶς,,---------
