@ref,@id,@form,@lemma,@postag
Leuven|27092|2|1,1,πρὸ,πρό,r--------
Leuven|27092|2|2,2,μὲν,μέν,d--------
Leuven|27092|2|3,3,πάντων,πᾶς,a-p---ng-
Leuven|27092|2|4,4,εὔχομαί,εὔχομαι,v1spie---
Leuven|27092|2|5,5,σε,σύ,p2s---ca-
Leuven|27092|2|6,6,ὑγιαίνειν,ὑγιαίνω,v--pna---
Leuven|27092|2|7,7,καὶ,καί,b--------
Leuven|27092|2|8,8,εὐτυχεῖν,εὐτυχέω,v--pna---
Leuven|27092|2|9,9,",",",",u--------
Leuven|27092|2|10,10,ὅ,ὅς,p-s---nn-
Leuven|27092|2|11,11,μοι,ἐγώ,p1s---cd-
Leuven|27092|2|12,12,εὐκταῖόν,εὐκταῖος,a-s---nn-
Leuven|27092|2|13,13,ἐστιν,εἰμί,v3spia---
Leuven|27092|2|14,14,.,.,u--------
