@ref,@id,@form,@lemma,@postag
Leuven|27679|4|1,1,ὑμεῖς,σύ,p2p---cn-
Leuven|27679|4|2,2,δὲ,δέ,d--------
Leuven|27679|4|3,3,ἐφάνητέ,φαίνω,v2paip---
Leuven|27679|4|4,4,με,ἐγώ,p1s---ca-
Leuven|27679|4|5,5,καιροτηροῦσαι,καιροτηρέω,v-pppafn-
Leuven|27679|4|6,6,καὶ,καί,b--------
Leuven|27679|4|7,7,εἰ,εἰ,c--------
Leuven|27679|4|8,8,ὀργή,ὀργή,n-s---fn-
Leuven|27679|4|9,9,τις,τις,p-s---cn-
Leuven|27679|4|10,10,ἔνι,ἔνειμι,v3spia---
Leuven|27679|4|11,11,ἐν,ἐν,r--------
Leuven|27679|4|12,12,τῷ,ὁ,l-s---nd-
Leuven|27679|4|13,13,με,ἐγώ,p1s---ca-
Leuven|27679|4|14,14,μηδὲν,μηδείς,p-s---na-
Leuven|27679|4|15,15,παραπέμψασθαι,παραπέμπω,v--anm---
Leuven|27679|4|16,16,ἀκούσαντα,ἀκούω,v-sapama-
Leuven|27679|4|17,17,",",",",u--------
Leuven|27679|4|18,18,ἰδοὺ,ἰδού,i--------
Leuven|27679|4|19,19,ἐπλήγην,πλήσσω,v1saip---
Leuven|27679|4|20,20,ὑπὸ,ὑπό,r--------
Leuven|27679|4|21,21,ἵππου,ἵππος,n-s---mg-
Leuven|27679|4|22,22,καὶ,καί,b--------
Leuven|27679|4|23,23,ἐκινδύνευσα,κινδυνεύω,v1saia---
Leuven|27679|4|24,24,τὸν,ὁ,l-s---ma-
Leuven|27679|4|25,25,πόδα,πούς,n-s---ma-
Leuven|27679|4|26,26,ἀπολέσαι,ἀπόλλυμι,v--ana---
Leuven|27679|4|27,27,ἢ,ἤ,b--------
Leuven|27679|4|28,28,καὶ,καί,d--------
Leuven|27679|4|29,29,τὸ,ὁ,l-s---na-
Leuven|27679|4|30,30,ζῆν,ζάω,v--pna---
Leuven|27679|4|31,31,.,.,u--------
