@ref,@id,@form,@lemma,@postag
Leuven|961|2|1,1,ἀπὸ,ἀπό,r--------
Leuven|961|2|2,2,μηνὸς,μήν,n-s---mg-
Leuven|961|2|3,3,Χοίαχ,Χοίακ,n-s------
Leuven|961|2|4,4,ἕως,ἕως,r--------
Leuven|961|2|5,5,Μεσορὴ,Μεσορή,n-s------
Leuven|961|2|6,6,μηνῶν,μήν,n-p---mg-
Leuven|961|2|7,7,θ,θ,m--------
Leuven|961|2|8,8,δεῖ,δέω,v3spia---
Leuven|961|2|9,9,ἐμὲ,ἐγώ,p1s---ca-
Leuven|961|2|10,10,ἐγμετρῆσαι,ἐκμετρέω,v--ana---
Leuven|961|2|11,11,τὰ,ὁ,l-p---na-
Leuven|961|2|12,12,ἔργα,ἔργον,n-p---na-
Leuven|961|2|13,13,καὶ,καί,b--------
Leuven|961|2|14,14,πολλά,πολύς,a-p---nn-
Leuven|961|2|15,15,εἰσιν,εἰμί,v3ppia---
Leuven|961|2|16,16,τὰ,ὁ,l-p---nn-
Leuven|961|2|17,17,ἔργα,ἔργον,n-p---nn-
Leuven|961|2|18,18,·,·,u--------
