@ref,@id,@form,@lemma,@postag
Leuven|21597|7|1,1,εἴ,εἰ,c--------
Leuven|21597|7|2,2,τι,τις,p-s---na-
Leuven|21597|7|3,3,δέ,δέ,b--------
Leuven|21597|7|4,4,ἀργύρια,ἀργύριον,n-p---na-
Leuven|21597|7|5,5,ἔχεις,ἔχω,v2spia---
Leuven|21597|7|6,6,παρά,παρά,r--------
Leuven|21597|7|7,7,σοί,σύ,p2s---cd-
Leuven|21597|7|8,8,ἤ,ἤ,b--------
Leuven|21597|7|9,9,ὁλοκόττινα,ὁλοκόσσινες,v1saia---
Leuven|21597|7|10,10,",",",",u--------
Leuven|21597|7|11,11,ἐν,ἐν,r--------
Leuven|21597|7|12,12,τάχει,τάχος,n-s---nd-
Leuven|21597|7|13,13,ἀπόστειλον,ἀποστέλλω,v2sama---
Leuven|21597|7|14,14,·,·,u--------
