@ref,@id,@form,@lemma,@postag
Leuven|33668|3|1,1,ἀπέστειλα,ἀποστέλλω,v1saia---
Leuven|33668|3|2,2,σοι,σύ,p2s---cd-
Leuven|33668|3|3,3,στιχάριον,στιχάριον,n-s---na-
Leuven|33668|3|4,4,εἰσωφόριον,εἰσωφόριον,n-s---na-
Leuven|33668|3|5,5,ἕν,εἷς,m-s---na-
Leuven|33668|3|6,6,καί,καί,b--------
Leuven|33668|3|7,7,βαρβαρίκιον,βαρβαρίκιον,n-s---na-
Leuven|33668|3|8,8,ἕν,εἷς,m-s---na-
Leuven|33668|3|9,9,καί,καί,b--------
Leuven|33668|3|10,10,φακιάριον,φακιάριον,n-s---na-
Leuven|33668|3|11,11,καί,καί,b--------
Leuven|33668|3|12,12,οὐηλάριον,οὐηλάριον,n-s---na-
Leuven|33668|3|13,13,ἕν,εἷς,m-s---na-
Leuven|33668|3|14,14,καί,καί,b--------
Leuven|33668|3|15,15,ἥμισυ,ἥμισυς,a-s---na-
Leuven|33668|3|16,16,μεγάλου,μέγας,a-s---ng-
Leuven|33668|3|17,17,δελφακίου,δελφάκιον,n-s---ng-
Leuven|33668|3|18,18,.,.,u--------
