@ref,@id,@form,@lemma,@postag
Leuven|27493|6|1,1,εἰ,εἰ,c--------
Leuven|27493|6|2,2,ἐπιστολὴν,ἐπιστολή,n-s---fa-
Leuven|27493|6|3,3,γράφεις,γράφω,v2spia---
Leuven|27493|6|4,4,μοι,ἐγώ,p1s---cd-
Leuven|27493|6|5,5,",",",",u--------
Leuven|27493|6|6,6,Ἑρμῆτι,Ἑρμῆς,n-s---md-
Leuven|27493|6|7,7,τῶι,ὁ,l-s---md-
Leuven|27493|6|8,8,φίλῳ,φίλος,a-s---md-
Leuven|27493|6|9,9,παρὰ,παρά,r--------
Leuven|27493|6|10,10,Ἀρτεμᾶν,Ἀρτεμᾶς,n-s---ma-
Leuven|27493|6|11,11,πέμπε,πέμπω,v2spma---
Leuven|27493|6|12,12,ἵνα,ἵνα,c--------
Leuven|27493|6|13,13,μοι,ἐγώ,p1s---cd-
Leuven|27493|6|14,14,ἀναδῷ,ἀναδίδωμι,v3sasa---
Leuven|27493|6|15,15,.,.,u--------
