@ref,@id,@form,@lemma,@postag
Leuven|5364|6|1,1,ἔγραψεν,γράφω,v3saia---
Leuven|5364|6|2,2,δὲ,δέ,d--------
Leuven|5364|6|3,3,συσχεῖν,συνόχωκα,v--ana---
Leuven|5364|6|4,4,τὰ,ὁ,l-p---na-
Leuven|5364|6|5,5,γενήματα,γένημα,n-p---na-
Leuven|5364|6|6,6,τοῦ,ὁ,l-s---ng-
Leuven|5364|6|7,7,κτήματος,κτῆμα,n-s---ng-
Leuven|5364|6|8,8,τούτου,οὗτος,p-s---ng-
Leuven|5364|6|9,9,πάντα,πᾶς,a-p---na-
Leuven|5364|6|10,10,",",",",u--------
Leuven|5364|6|11,11,καὶ,καί,b--------
Leuven|5364|6|12,12,συνέσχηται,συνέχω,v3srie---
Leuven|5364|6|13,13,ἕως,ἕως,r--------
Leuven|5364|6|14,14,τοῦ,ὁ,l-s---ng-
Leuven|5364|6|15,15,νῦν,νῦν,d--------
Leuven|5364|6|16,16,.,.,u--------
