@ref,@id,@form,@lemma,@postag
Leuven|27679|28|1,1,ἐφʼ,ἐπί,r--------
Leuven|27679|28|2,2,ἡμέρας,ἡμέρα,n-p---fa-
Leuven|27679|28|3,3,τέσσαρες,τέσσαρες,m-p---ca-
Leuven|27679|28|4,4,ἐγὼ,ἐγώ,p1s----n-
Leuven|27679|28|5,5,ἀγωνιάσας,ἀγωνιάω,v-sapamn-
Leuven|27679|28|6,6,",",",",u--------
Leuven|27679|28|7,7,μήποτε,μήποτε,c--------
Leuven|27679|28|8,8,ἠσθένησε,ἀσθενέω,v3saia---
Leuven|27679|28|9,9,ἢ,ἤ,b--------
Leuven|27679|28|10,10,ἄλλο,ἄλλος,p-s---na-
Leuven|27679|28|11,11,τι,τις,p-s---na-
Leuven|27679|28|12,12,πέπονθε,πάσχω,v3sria---
Leuven|27679|28|13,13,",",",",u--------
Leuven|27679|28|14,14,ἔπεμψά,πέμπω,v1saia---
Leuven|27679|28|15,15,μου,ἐγώ,p1s---cg-
Leuven|27679|28|16,16,τὴν,ὁ,l-s---fa-
Leuven|27679|28|17,17,ἀδελφὴν,ἀδελφή,n-s---fa-
Leuven|27679|28|18,18,προφάσει,πρόφασις,n-s---fd-
Leuven|27679|28|19,19,τοῦ,ὁ,l-s---mg-
Leuven|27679|28|20,20,Καρᾶ,Καρᾶς,n-s---mg-
Leuven|27679|28|21,21,.,.,u--------
