@ref,@id,@form,@lemma,@postag
Leuven|1728|3|1,1,ἐπεὶ,ἐπεί,c--------
Leuven|1728|3|2,2,δέ,δέ,d--------
Leuven|1728|3|3,3,με,ἐγώ,p1s---ca-
Leuven|1728|3|4,4,Ὀλυμπιχὸς,Ὀλυμπιχός,n-s---mn-
Leuven|1728|3|5,5,ἐκώλυσεν,κωλύω,v3saia---
Leuven|1728|3|6,6,τοῦ,ὁ,l-s---ng-
Leuven|1728|3|7,7,μὴ,μή,d--------
Leuven|1728|3|8,8,ἰδεῖν,ὁράω,v--ana---
Leuven|1728|3|9,9,σε,σύ,p2s---ca-
Leuven|1728|3|10,10,",",",",u--------
Leuven|1728|3|11,11,εἰσεκομίσθην,εἰσκομίζω,v1saip---
Leuven|1728|3|12,12,πρὸς,πρός,r--------
Leuven|1728|3|13,13,τὸ,ὁ,l-s---na-
Leuven|1728|3|14,14,παιδίον,παιδίον,n-s---na-
Leuven|1728|3|15,15,ὥς,ὡς,c--------
Leuven|1728|3|16,16,ποτʼ,ποτέ,d--------
Leuven|1728|3|17,17,ἠδυνάμην,δύναμαι,v1saim---
Leuven|1728|3|18,18,",",",",u--------
Leuven|1728|3|19,19,καὶ,καί,b--------
Leuven|1728|3|20,20,εὗρον,εὑρίσκω,v1saia---
Leuven|1728|3|21,21,αὐτὸν,αὐτός,p-s---ma-
Leuven|1728|3|22,22,καὶ,καί,b--------
Leuven|1728|3|23,23,μάλʼ,μάλα,d--------
Leuven|1728|3|24,24,ἀγελοίως,ἀγέλοιος,d--------
Leuven|1728|3|25,25,διακείμενον,διάκειμαι,v-srpema-
Leuven|1728|3|26,26,καὶ,καί,b--------
Leuven|1728|3|27,27,ἤδη,ἤδη,d--------
Leuven|1728|3|28,28,ἱκανόν,ἱκανός,a-s---nn-
Leuven|1728|3|29,29,μοι,ἐγώ,p1s---cd-
Leuven|1728|3|30,30,ἦν,εἰμί,v3siia---
Leuven|1728|3|31,31,ὁρῶσαν,ὁράω,v-sppafa-
Leuven|1728|3|32,32,ἐκεῖνον,ἐκεῖνος,p-s---ma-
Leuven|1728|3|33,33,λυπεῖσθαι,λυπέω,v--pne---
Leuven|1728|3|34,34,.,.,u--------
